Overall	Text
-1	february breaks global temperature records by shocking amount climatechange globalwarming
-1	the sky is ablaze with anger against 40 degrees in autumn perth realtalk toohot globalwarming
1	top ten veggies that are the best scorpio globalwarming
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming syria war ha
0	wacky winter try globalwarming
-1	february breaks global temperature records by shocking amount globalwarming wereffed
1	reducing meat consumption is the only way to save earth study concludes climatechange globalwarming moregmos
0	realscience erasing the 100 consensus cop21 climatechange climate globalwarming
0	record shattering february warmth bakes alaska arctic 18 above normal climatechange globalwarming environment
-1	al gore says phl food systems also vulnerable to global warming gma news globalwarming
0	letter global warming is man made pensacola news journal globalwarming
0	globalwarming feb 2016 global warming is real feb 2016 was the hottest month by 35c
-1	barnsley skyline chemtrails geoengineering poisoning aluminium barium cover up globalwarming
1	congratulations have won copy of lord funk album globalwarming please dm me with you are address
-1	truly depressing reading february breaks global temp records by shocking amount climatechange globalwarming
0	unsurprising but is enough being done globalwarming
0	greenfraud daily is out globalwarming climatechange tcot stories via
0	ancient ice could help explain why earth climate is warming via globalwarming climatechange
-1	sharing the world has got problem to raise awareness globalwarming climatechange endecocide
-1	february breaks global temperature records by shocking amount climatechange globalwarming
-1	the world has got problem raising awareness of globalwarming climatechange savetheearth
1	is ronny the reason for globalwarming wink happy baaghitrailer baaghi
0	global warming still real globalwarming climatechange via
0	globalwarming impact
-1	the world has got problem globalwarming climatechange savetheearth endecocide
0	mygasss middle east for real its raining again globalwarming
1	interesting thoughts about globalwarming environment nature writing
-1	shocking global temperature rise measured in february globalwarming climatechange
0	realscience erasing the 100 consensus cop21 climate globalwarming climatechange
-1	junkscience china backs revolutionary clean coal cop21 climate climatechange globalwarming
1	some say the end is near true globalwarming wakeup nature
0	is it too late sea level rise is accelerating how much it costs is up to us clinatechange globalwarming
-1	as soon as ag lynch finishes jailing globalwarming deniers she ll get to the subversive actions of george soros clown show trumptrain
-1	climate emergency february breaks global temperature records by shocking amount climate globalwarming nasa
-1	we are all gonna burn globalwarming punks
0	the earth passed another global warming milestone in february slate magazine blog globalwarming
-1	global warming causes rising concern in fn icelandreview globalwarming
-1	siddarth goenka helps villages fight global warming with biogas plants economic times globalwarming
0	all that hot air in the presidential primaries has had an inevitable repercussion trump globalwarming
0	the earth passed another global warming milestone in february slate magazine blog globalwarming
-1	globalwarming algae bloom worst in history awaken
-1	even bit of globalwarming will have alarming impact authenticspirituality
0	next global flash point is the arctic 40 60 reduction in travel time from europe to asia and globalwarming russia military
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming this is what
0	antarctica geoengineering idea flawed say scientists globalwarming climatechange
-1	siddarth goenka helps villages fight global warming with biogas plants economic times globalwarming
-1	global warming causes rising concern in fn icelandreview globalwarming
1	why can not we use the wash basin water for watering the plants just store the water in container savewater globalwarming savearth
0	snowfall in march weather strange snowfall march globalwarming worldweather gaya
-1	globalwarming tcot el ni may be weakening but it is still clobbering crops but undern uniteblue cc sad
-1	globalwarming tcot nasa figures show february was world hottest ever month on record uniteblue cc sad
-1	globalwarming tcot filipino priest urges ethical perspective on global warming filip uniteblue cc sad
-1	globalwarming tcot global warming february temperature rise unprecedented global surf uniteblue cc sad
0	rising sea levels do not interest debate moderators or candidates editorial uniteblue globalwarming climate
-1	afghanistan had the warmest winters almost no snow drought is expected next yr 1395 globalwarming is real
-1	february breaks global temperature records by shocking amount confirming the gain climatechange globalwarming
0	the last three days have been 20 degrees zero degrees torrential downpour globalwarming
-1	february breaks global temperature records by shocking amount do not buy property in nola globalwarming
0	global warming is real people february saw record breaking numbers globalwarming
0	paul homewood the sustainable biomass partnership cop21 climatechange globalwarming climate
-1	flu like niagra falls this heatwave is killing globalwarming flu sick heatwave
-1	humans losing war mosquitoes thanks overpopulation and globalwarming dengue zika
1	search interest in globalwarming is highest in island nations
0	climatedispatch banning fossil fuel benefits cop21 climatechange climate globalwarming
-1	climatedispatch climate scientist arrested for fraud cop21 climatechange climate globalwarming
0	is this the predicted big jump globalwarming has skyrocketed since last oct consistent with the switch in pdo
-1	the tale of central carbon centralcarbon emissions pollution politics globalwarming
0	toyota partners in making wind power hydrogen for fuel cells climatechange hydrogen windpower globalwarming
-1	february breaks global temperature records by shocking amount want see you burn globalwarming
0	from what ve read there has been no global warming since 1998 globalwarming scam
-1	dangerous global warming will happen sooner than thought arborhp globalwarming climate
0	bare in mind this is the same man that claimed parts of the uk would be underwater by 2012 globalwarming is hoax
-1	february breaks global temperature records by shocking amount yawn climatechange globalwarming scam
0	bishop hill lewis lands blow cop21 climatechange climate globalwarming
1	bishop hill safely spaced out josh 363 cop21 globalwarming climate climatechange
0	dr shikha sharma shares secret heal scorpio globalwarming
-1	globalwarming causes rising concern in icelandic town
1	hmmm maybe there is something to this global warming thing globalwarming climatechange
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming islamic state
0	memo to climatechangedeniers were you here in february globalwarming climatechange globaltemperature
0	antarctica geoengineering idea flawed say scientists globalwarming climatechange melting
-1	record breaking sad news about climatechange globalwarming
0	what are the impacts of climatechange and globalwarming are renewables the solution
0	climatechange rising sea levels do not interest debate moderators the democratic candidates globalwarming
0	it too hot for coat in scotland oh my god globalwarming apocalyptic
-1	article does australian pinkeye outbreak highlight impact of globalwarming animalhealth
0	ibd arctic predicted 2b ice free by 2013 oops al gore globalwarming pjnet 999
0	globalwarming the heartland institute hosted its sixth international conference on climate change in washington
-1	february breaks global temperature records by shocking amount globalwarming
-1	the situation seems much worse than predicted are we still on time globalwarming
0	global warming february temperature rise unprecedented climate home globalwarming
-1	february breaks global temperature records by shocking amount climatechange globalwarming science stopfracking
0	february smashes global temperature record says nasa globalwarming
0	february smashes global temperature record says nasa globalwarming
-1	dangerous globalwarming will happen sooner than thought study
0	tallbloke the role of ozone in the earth climate cop21 climatechange globalwarming climate
-1	february breaks global temperature records by shocking amount globalwarming change climate records news
0	globalwarming february temperature rise unprecedented climatechange climateaction
1	record high temperatures in february 2016 promises to be hot year climatechange globalwarming actonclimate
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming un human right
-1	is trump fearmongoring and hatred adding to globalwarming do humans help or hurt the ecosystem bernie for peace
1	globalwarming has arrived climatechange savetheearth
1	arnold schwarzenegger just told the world to stop eating meat to save the planet globalwarming gmos carcinogen
1	positive feedback is our biggest enemy now have we acted too late qanda globalwarming
0	qanda just wondering what studies out there have discovered why certain humans ignore common sense and scientific facts globalwarming
-1	the world has got problem globalwarming climatechangeextremeweather endecocide savetheearth
-1	february 2016 breaks global temperature records by shocking amount globalwarming
0	have you read adam sorbel extreme weather events commentary climatechange globalwarming attribution science
0	climate change is the biggest issue of our lives qanda globalwarming
0	how globalwarming will change your diet via climatechange
-1	february breaks global temperature records by shocking amount globalwarming actnow climatechange
-1	really saddens me to read this having visited the amazing greatbarrierreef globalwarming
-1	it official we can now say globalwarming has made some weather events worse climateactionnow climate
0	sea levels are rising at the fastest rate for 28 centuries what does this mean for cities globalwarming
0	burst cloud after many moons of rain dances the drylands climatechange globalwarming drylands rain losangeles
-1	while politicians bicker and corporations maximise profits earth burns climatechange globalwarming via
0	globalwarming it time every govern giving human job in nature link and make drastic reduction in c02 emission policy
0	31 487 american scientists have signed this globalwarming petition project including 029 with phds pjnet tcot
0	retweeted ank draijer icarus art abstract nature climatechange globalwarming
0	ibd arctic predicted 2b ice free by 2013 oops al gore globalwarming climatechage
-1	it official we can now say globalwarming has made some weather events worse
-1	february breaks global temperature records by shocking amount climatechange globalwarming
-1	february breaks global temperature records by shocking amount globalwarming
0	feeling heat globalwarming
0	lukewarm way david titley and xtreme weather cop21 climatechange climate globalwarming
-1	unprecedented spike in co2 levels in 2015 globalwarming explosion
-1	total mindblow responsible for globalwarming and the corruption of world government
1	the secret to good digestion longevity and health smoothie scorpio globalwarming
0	stop moaning about globalwarming and go vegan already then continue moaning about global warming and ll listen easy
-1	planetary suicide as if we had another one to jump to globalwarming
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming doctor urged
-1	february breaks global temperature records by shocking amount climatechange globalwarming
0	montreal wants complete ban on plastic water bottles environment globalwarming climatechange ecosystem
0	globalwarming induced diet changes will claim 500 uk lives in 2050
0	remember there is noplanetb this is our only home earthtotommy climatechange globalwarming ourhome
-1	severe coral bleaching worsens in most pristine parts of greatbarrierreef globalwarming oceans
0	urgent need for 1million federal funding injection for coral bleaching monitoring globalwarming renewableenergy
-1	globalwarming tcot toyota partner in making wind power hydrogen for fuel cells clean hyd uniteblue cc sad
0	can we afford to tackle climate change video climatechange cleanenergy globalwarming
-1	people wake up to the fact were in deep globalwarming february breaks temperature records by shocking amount
-1	terrible news we must do more to prevent globalwarming
-1	february breaks global temperature records by shocking amount globalwarming
0	science weather and climate change science climatechange globalwarming weather is out
1	the best time to plant trees was 10 years ago the next best time is now globalwarming earth
-1	february breaks global temperature records by shocking amount climatechange globalwarming
-1	globalwarming if trump stops americans from buying massive amounts of products from china that will reduce china output of pollution
-1	quenching our thirsty planet via water globalwarming climatechange psstph partofthestory
-1	february breaks global temperature records by shocking amount climatechange globalwarming cop21 sdgs paris
-1	it official we can now say globalwarming has made some weather events worse climatechange climate
-1	severe coralbleaching worsens in most pristine parts of australia greatbarrierreef climatechange globalwarming
-1	humanity is in deep pile of crap climatechange globalwarming apocalypsenow
-1	fortunately and unfortunately both may become true dicaprio globalwarming
-1	impact of globalwarming on food can result in 500 mln deaths in 2050
0	the end is near if we do not start to take right steps to stop globalwarming reduce carbon emissions anyhow
-1	february breaks global temperature records by shocking amount globalwarming
-1	feb breaks global temperature records by shocking amount environment globalwarming environment via
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming african rhinos
-1	february breaks global temperature records by shocking amount globalwarming
-1	mondaymotivation globalwarming up by shocking amount we may be passing pointofnoreturn
0	april showers bring may fl what month is it globalwarming climatechange
0	siachen glacier meltin due to globalwarming will clear coast to conquer india defence minister iwroteit satire
-1	australia is known natural beauty but is under threat frm globalwarming earthhour switch off placeswelove
-1	february breaks global temperature records by shocking amount globalwarming earthhour
1	globalwarming welcome to the channel our website blog
-1	severe coral bleaching worsens in most pristine parts of great barrier reef globalwarming oteroenglish australia
-1	february breaks globaltemperature records by shocking amount climatechange ghg globalwarming
-1	you really believe globalwarming is caused by humans ethically you must reduce carbon emissions to decomposition level only pjnet tcot
-1	february breaks global temperature records by shocking amount well done denialists great work globalwarming
-1	february breaks global temperature record by shocking amount climatechange globalwarming
1	mood moodswing bobmarley savethegreen globalwarming
-1	this is kind of terrifying february breaks global temperature records by shocking amount climate globalwarming
-1	dangerous globalwarming will happen sooner than thought study
0	auspol shorten wll borrow bilions spend on prehistorc technolgy globalwarming carbon billionaire will prosper
0	what is the earth optimal temperature globalwarming
-1	february breaks global temperature records by shocking amount globalwarming climate
-1	nerotrump is fiddling by support coal to get elected as feb breaks globalwarming records by shocking amount
-1	february breaks globaltemperaturerecords by shocking amount globalwarming heatrecord
0	health benefits of quince fruit scorpio globalwarming
-1	globalwarming deniers are in trouble
-1	master resource energy warring in canada free market capitalism anyone cop21 climatechange globalwarming
0	february smashes earth all time global heat record by jaw dropping margin globalwarming planetcrisis via
0	earth is warming 50x faster than when it comes out of an ice age dana nuccitelli globalwarming climatechange
-1	february breaks global temperature records by shocking amount globalwarming climatechange cop21
-1	nasa february broke all temperature records by huge margin world warming much faster than anticipated globalwarming climatechange
-1	february breaks globaltemperature records by shocking amount climatehour climatechange globalwarming
-1	february breaks global temperature records by shocking amount stunning climatechangeisreal globalwarming
1	there are still some filipinos who does not believe in the bad effects of burning fossil fuels please find an alternative globalwarming
-1	bhutan this country is not just carbon neutral it carbon negative climatechange sustainability globalwarming
0	globalwarming wait for it it is called weather
-1	its official globalwarming is causing weather extremes pollution globalwarming
0	la weather is beyond effed up globalwarming
-1	auspol al gore is carbon billionaire the left are so gullible globalwarming crap
0	latest feb global temperature data show urgency needed on globalwarming climatechange direct action against production is now must
0	thought of the day globalwarming will happen sooner than thought study
1	huge chunks of perito moreno glacier break off breathtaking phenomenon globalwarming
-1	siddarth goenka helps villages fight global warming with biogas plants economic times globalwarming
-1	stunning report blows the lid off global warming and severe weather morning ticker globalwarming
-1	we should be terrified globalwarming
0	february smashes earth all time global heat record by jaw dropping margin globalwarming
-1	february breaks global temperature records by shocking amount climatechange globalwarming
-1	stunning report blows the lid off global warming and severe weather morning ticker globalwarming
-1	february breaks global temperature records by shocking amount globalwarming
-1	so sad to read greatbarrierreef globalwarming
1	inspired hope from einstein eleanorroosevelt rumi and courseinmiracles globalwarming new practices
1	february breaks global temperature records weather globalwarming eco greenpeace savetheplanet february temp
-1	feb breaks global temperature records by shocking amount globalwarming climatechange
-1	dangerous globalwarming will happen sooner than thought warming by 2030 co2 climate
-1	february breaks global temperature records by shocking amount globalwarming altert
-1	february 2016 obliterated global heat records nasa confirms globalwarming
-1	globalwarming tcot severe coral bleaching worsens in most pristine parts of great barrier uniteblue cc sad
-1	globalwarming tcot climate scientist arrested for fraud would expect many more revela uniteblue cc sad
-1	february breaks global temperature records by shocking amount climatechange globalwarming
-1	we need to pay attention february obliterated global heat records nasa confirms tech globalwarming climatechange
-1	get ready february breaks global temperature records by shocking amount globalwarming
0	globalwarming acceleration due to pop and economic growth and increase in energy use per person
0	in case were wondering about egypt weather that is globalwarming talking
0	yet more proof that there is no such thing as globalwarming not
-1	february breaks global temperature records by shocking amount globalwarming
0	grey matters back alley globalwarming
-1	want cold weather where is it it hot globalwarming
0	february smashes global temperature record says nasa telegraph february globalwarming
0	our country pakistan has ranked fourth among the countries hit by climate change globalwarming
0	it real we must do something before it too late globalwarming
-1	health tips tamarind treats loss of appetite scorpio globalwarming
1	welcome globalwarming
0	human influence on the climate dates back to 1930s via climatechange globalwarming
0	global temperatures have risen 35c from baseline study how much do cities contribute globalwarming
-1	how can you say globalwarming is fake stop being ignorant and selfish if you do not want to admit it go green afuturetobelievein
0	global warming already driving increases in rainfall extremes globalwarming
-1	true shocker alarming feb spike in global temperatures globalwarming climatechange environment auspol
-1	globalwarming or socialmedia why it seems like airplane turbulence is getting worse
0	scattered rain thunderstorms over next days in qatar globalwarming
1	globalwarming the heartland institute fifth international conference on climate change iccc the first held
0	video film shortcut safari is all about global warming and shortcutsafari globalwarming
0	globe was rather warmer when it was liquid ball of molten magma globalwarming
-1	the dutch are already working on protecting their low land from rising seas due to globalwarming it called foresight lacking in us
-1	constantly in shock one day motherearth will never recover climatechange globalwarming carbonfast2016
-1	globalwarming al gore has meltdown and despairs as his climate change alarm ism fails with the general public in
-1	february breaks global temperature records by shocking amount globalwarming climatechange
0	ice cover reduced by 40 since 1980 in arctic climatechange globalwarming
0	bustthemyth is nuclear power the answer to climatechange lt ocnuke nonukes actonclimate divest globalwarming
-1	february breaks global temperature records by shocking amount climatechange globalwarming lnpfail auspol
-1	warming arctic would not cause increased severe weather or temp extremes via globalwarming
0	bustthemyth you can not nuke globalwarming lt ocnuke climate eco nuclearfreecarbonfree
0	are we in the closing years of the modern age are we prepared enough globalwarming climatechange
-1	globalwarming disaster for the poor timetowakeup
-1	extremes of rainfall and snowfall across the globe even in arid regions globalwarming pollution
1	retweeted usaidh mohamed is anyone enjoying the sweat now then please contribute to the globalwarming lka powercut me
0	film shortcutsafari is all about globalwarming and environmentalsafety jimmyshergill shortcutsafaari
0	film shortcutsafari is all about globalwarming and environmentalsafety jimmyshergill shortcutsafaari
0	february smashes earth all time global heat record by jaw dropping margin globalwarming
-1	definitive guide to never losing globalwarming argument to an alarmist tcot tlot
0	do you know your impact on the environment carbonfootprint ghg globalwarming
0	judith curry nuclear power learning rates policy implications cop21 climate globalwarming climatechange
0	start treating our only home with awareness and action climatechange globalwarming
0	the arctic and global warming stanly news and press globalwarming
0	antarctica front row seat to globalwarming forse lapx
1	heard tht from my friend it very unlikely rite globalwarming something scientific playful
0	mission climate home gt stop using leaf blowers by climatechange tip globalwarming
-1	goodbye water who needs that wasteful ecological misuse needstorage with globalwarming
1	5000 homes damaged by extreme flooding in la state this is the real marchmadness brought to you by globalwarming report climate truth
-1	clearly growing problem environment globalwarming
0	global warming coming faster hotter red flag globalwarming
-1	our media should focus on climatechange and globalwarming more than politics then only public can realize it true danger
-1	are alt3 and globalwarming fiction conspiracy scifi sfrtg
0	health tips aloe gel and multani scorpio globalwarming
0	latest news on sustainability and globalwarming greenliving
1	we are running out of time climatechange globalwarming gogreen savetheplanet plugngo
0	time to act is now are we too late already ski globalwarming
0	globalenemy com on sale climatechange co2 globalwarming climate cop21 earth life
0	ibd arctic predicted 2b ice free by 2013 oops al gore globalwarming climatechage
-1	globalwarming tcot sanders gop sen james inhofe is friend inhofe made headlines and uniteblue cc sad
0	understanding why nights are getting warmer faster than days globalwarming
0	climatechange usa watch hillary clinton we re going to put lot of coal miners and globalwarming news
-1	feeling under the weather thanks to the weather mumbai globalwarming climatechange
