Overall	Text
0	ula does not understand basic business economics via nasawatch nasa spacenews spaceindustrynews
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit by nasa space
1	image of the day march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa beauty read the manual
0	global view of methane image of the day nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa iss space astrophysics
0	the internationalspacestation is passing over us right now march 16 2016 at 12 13pm for 331 seconds iss nasa space
0	nasa picture of the day march 16 1966 gemini first docking of two spacecraft in earth orbit
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	nasa picture of the day march 16 1966 gemini first docking of two spacecraft in earth orbit
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
-1	you had nasa women who have made waves in their careers and you gave them only 30 minutes to talk and answer questions what the fuck nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
1	nasa ula does not understand basic business economics ula intends to lower its costs and raise its cool
0	nasa image of the day march 16 1966 gemini first docking of two spacecraft in earth orbit
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa
0	image of the day march 16 1966 gemini first docking of two spacecraft in earth orbit nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa nasaimageof
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa if
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa ph
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa march 16 20
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa
0	lunar shadow transit astropicoftheday nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa facebook
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa apod facebook
1	major security issues remain within nasa it systems
1	major security issues remain within nasa it systems
1	major security issues remain within nasa it systems
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa ph
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa sp
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa
0	picture of the day march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa nasaiotd
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photography space
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa space and
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa as
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa outerspace
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	bild des tages der nasa march 16 1966 gemini first docking of two spacecraft in eart
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photography space
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa sp
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa nasa sp
1	amazing nasa sun animation
0	if you ever wanted to ask nasa astronaut question here an opportunity for you via
0	study shows climate change rapidly warming world lakes nasa relnews
0	march 16 1966 gemini first docking of two spacecraft in earth orbit photo nasa astr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	nasa space march 16 1966 gemini first docking of two spacecraft in earth orbit via
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa facebook
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa march 16 2016
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa imageof
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	global view of methane image of the day nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via space nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa image
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit nasa
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa photogr
0	march 16 1966 gemini first docking of two spacecraft in earth orbit via nasa march 16 2016
0	march 16 1966 gemini first docking of two spacecraft in earth orbit sublimepic nasa
0	nasa march 16 1966 gemini first docking of two spacecraft in earth orbit
0	daily image nasa march 16 1966 gemini first docking of two spacecraft in earth orbit space science
-1	shout out to native astronaut scottkelly on his yearinspace and much earned retirement nasa
0	magnetograma sol browse data 2016 03 16 15 45 00 hmib sdo nasa
1	it was great that we were both on nasa tv after tour
-1	nasa to set ship on fire in space to test safety in emergencies the independent
0	nasa report details expert team investigation of asteroid
0	do not need anyone help including nasa just shining light of reason into the darkness and sharing flatearth
1	what would be your favourite aspect to your work and why asknasawomen nasa stem
1	exciting nasa updates coming this week stay tuned
0	esa sentinel full speed ahead for lift off esa nasa spacex planet space exploration
0	flooding in the south image of the day nasa
1	mufon wow technology is amazing nasa earth science
1	wow technology is amazing nasa earth science
-1	watch nasa supercomputer video shows winter storm jonas
-1	plunging into the ionosphere satellite last days improve orbital decay pre nasa relnews
1	wow technology is amazing nasa earth science
-1	internationalnews nasa to test fire in space by burning unmanned orbiting craft
0	nasa apod 2013 april 15 i see 1848 the soul nebula science
0	nasa two rockets prep for launch
0	nasa astronaut scott kelly cryptic message about seeing aliens in space
0	there journeytomars telecon nasa will not tell you about from harley thronson today 3pm
0	there journeytomars telecon nasa will not tell you about from harley thronson today 3pm
0	there journeytomars telecon nasa will not tell you about from harley thronson today 3pm
0	there journeytomars telecon nasa will not tell you about from harley thronson today 3pm
0	nasa intends to start large scale fire in space computerworld nasa nasanews
-1	why will not nasa talk about massive interstellar alien ufos that the inquisitr nasa nasanews
0	project makes nasa other research available to offshore industry eurekalert press release nasa nasanews
1	magnetic sun nasa releases stunning image of sun magnetic field international business times uk nasa nasanews
0	former nasa astronaut speaks to davis students families so md news nasa nasanews
0	shirts shipping out today still some in stock link in bio nasa
-1	retired nasa pilot to join virginia aviation hall of fame nasa relnews
1	nasa next great telescope will settle this alien
-1	nasa are liars 100 flatearth proof here wednesday march 16 2016 12 21 04 pm
1	when can the rest of us play with nasa vr cool toys nasa sxsw
-1	something big came out of blackhole recently scientists baffled 15 16 nasa ufo flares exrayenergy
0	science brains can you really grow potatoes on mars find out here markwatney nasa mars potatoes themartian
0	space politics stumbles into the 2016 election video nasa
0	nasa denies indian teen claim on internship nasa
0	four months after pluto flyby nasa new horizons yields wealth of discovery nasa relnews
0	computerworld nasa intends to start large scale fire in space nasa intends to
-1	why will not nasa talk about massive interstellar alien ufos that the inquisitr the inquisitrwhy won nasa
0	california brewery resorts to making beer from recycled bathwater nasa recycle
1	gotta love so much fun nasa yearinspace
0	nasa will intentionally start fire on cargo ship in space space nasa fire
0	what selection and training communication model was used by clinton and nasa
0	nasa cuts space station video feed when cigar shaped ufo appears governmentconspiracy
1	minutes nasa livestream with inspiring steam stemwomen women herstory spaceed vted asknasawomen
0	nasa mission reveals speed of solar wind stripping martian atmosphere nasa relnews
1	not sure like the idea of either of these blackhole nasa space
1	love my and apparel from the nasa kennedyspacecentre an astronaut signed my shirt stem science
0	directory of nasa reports since 1997 space exploration silencethepen
0	naut triumvirate set for iss launch via nasa news
0	tish 16mar1995 journalist sf author dr jerry pournelle testimony to congress why have nasa
0	can see my hemisphere from here check out this live feed from the international space station spacerocks nasa
0	nasa tv is live now sign up for notifications if not for you for your kids
0	subscale glider makes first flight nasa relnews
0	nasa daily image south africa from the space station earthkam
0	here how could there ever be an energycrisis when nasa say all they need moon base survive thriveandgo mars is water
1	image credit nasa righttttt we believe nassholes and masonic cgi bs catch clue before spue
0	mystery of ceres bright spots deepens as new data is analysed science space astronomy asteroids nasa
0	peak oil is myth oil fields can be refilled frm deep deposits of petroleum hydrocarbons titan nasa saturn
-1	junior met retired nasa astronaut and prez space systems group at frank culbertson jr
-1	incredible mars anomaly found in nasa mars images
0	nasa tests the hypersonic inflatable aerodynamic decelerator
0	remotely piloted ptera bridges gap between wind tunnel and crewed flight test nasa relnews
0	our employee is quoted in this article about our virtualreality nasa work at sxsw sxsw2016
0	tish 16mar1961 dedication ceremony of goddard space flight center in greenbelt maryland nasa
1	do not miss our springbreak combustion live show in zero diner get tickets today nasa
-1	newton three lows of motion newtone nasa physics cnn bbc news nasasocial plst
0	nasa to reveal major mars finding prompting water speculation
1	best view yet of merging galaxies in distant universe nasa nasasocial photo space
0	nasa auroras seen from the iss recently nasa nasasocial
1	new galactic supercluster map shows milky way heavenly home space nasa nasasocial
1	things nasa can teach you about good night sleep nasa space nasasocial
0	nasa to reveal major mars finding prompting water speculation
0	what will this mission tell us about the origins of our solar system nasa nasasocial
0	what will this mission tell us about the origins of our solar system nasa
-1	nasa announced that massive solar storm is headed straight for us nasa
0	interstellar dust discovered inside nasa spacecraft
0	what will this mission tell us about the origins of our solar system nasa nasasocial
0	what will this mission tell us about the origins of our solar system nasa nasasocial
1	things nasa can teach you about good night sleep nasa space nasasocial
0	saturn moon tethys fully illuminated basking in sunlight via nasa nasasocial
0	rebranding nasa for new space age branding brand
0	what will this mission tell us about the origins of our solar system nasa
1	rip leonard nimoy so many of us at nasa were inspired by star trek boldly go
0	what will this mission tell us about the origins of our solar system nasa nasasocial
1	new galactic supercluster map shows milky way heavenly home space nasa nasasocial
1	things nasa can teach you about good night sleep nasa space nasasocial
0	nasa to reveal major mars finding prompting water speculation
0	what will this mission tell us about the origins of our solar system nasa nasasocial
1	things nasa can teach you about good night sleep nasa space nasasocial
1	new galactic supercluster map shows milky way heavenly home space nasa
0	one small bite for man one giant leap for nasaveggie sial investigates food by nasa
0	nasa is about to start huge fire in space wired uk
0	nasa osiris rex spacecraft begins environmental testing nasa relnews
0	news nasa intends to start large scale fire in space nasa intends to start large scale fire in nasa
-1	remember reading nasa was concerned about the artist concepts being potentially too close to real life designs
0	social game on point nasa is using virtual reality at sxsw to remind people that its space programs still exist
0	nasa global aviation leaders talk green aviation and more at annual summit nasa relnews
0	the internationalspacestation is passing over us right now march 16 2016 at 10 35am for 637 seconds iss nasa space
1	nasa giving away brilliant space travel posters for free nasa poster
0	nasa nasa intends to start large scale fire in space nasa intends to start large scale fire in space
-1	nasa why will not nasa talk about massive interstellar alien ufos that appear in soho images of our online
0	nasa project makes nasa other research available to offshore industry maybe nasa work on microparticle
0	nasa nasa will intentionally start fire on cargo ship in space nasa commercial partner orbital atk wil
0	nasa nasa to start fire in space next week just to see what happens spacecraft fire is one of the gre
0	nasa will intentionally start fire on cargo ship in space via science news
1	nasa astronaut ellen ochoa attributes her success to great education womenshistorymonth
-1	nasa to test fire in space by burning unmanned orbiting craft science
-1	sad news langley engineer and author john newcomb dies via nasa
0	ti archive nasa logo and design manual are getting new lease of life design life logo manual nasa
0	nasa space nasa new probe to boost sonic boom investigation new air science
-1	nasa why will not nasa talk about massive interstellar alien ufos that the inquisitr the inquisitrwhy
0	nasa confirms february 2016 was the warmest month ever
0	house appropriators vow to seek more nasa funding via spacenews com
1	nasa developed technology aims to save commercial airlines fuel time nasa relnews
-1	we now do have evedence of interferrence from another planet view your satillite feed as soon as you interfer with me grandly nasa
0	the internationalspacestation is passing over louisville right now march 16 2016 at 11 37am for 448 seconds iss nasa space
0	live on periscope nasa heliophysics
-1	building saturnv slow process but this thing is monster nasa makered lifewithoutwife
0	gillette coal pits wyoming image of the day nasa
0	let build rocket assembling the booster that will take soyuz tma 20m and the next crew to iss rscenergia nasa
-1	nasa is an evil simple as
0	nasa are illuminati flatearth wednesday march 16 2016 11 07 30 am
0	helped nasa hide our flatearth space science hoax wednesday march 16 20161
0	nasa space nasa new probe to boost sonic boom investigation new air science
-1	wednesday march 16 2016 11 06 55 am est nasa is evil flatearth
-1	nasa lied to us we live on flatearth wednesday march 16 2016 11 06 25 am
0	nasa space nasa new probe to boost sonic boom investigation new air science
-1	nasa lied to us we live on flatearth wednesday march 16 2016 11 05 19 am
1	pwc meets nasa astronaut women in leadership amazing maketomorrow sandbox nasa
1	nasa selects proposals to build better solar technologies for deep space missions read more
1	great work hopefully nasa job for one of you
0	scored some astronomical goods from sxsw2016 nasa wired yearinspace spacey donttouchmystickers by juliamaybe
0	nasa is using vr at sxsw to remind people that its space programs still exist vr
0	sciencefair judging our judges run the spectrum from new alumni to nasa scientists mother
1	nasa apod 2013 april 16 grand spiral galaxy m81 and arp loop science
0	flying over pluto krun macula watch on youtube newhorizons plutoflyby pluto nasa
1	air purifying plants approved by nasa airpurification health wellness lungs breathing toxins
-1	what the big deal with nasa they re new kids on the block newton einstein lived and died long before flatearth
0	aurora colors skies over northern europe image of the day nasa
0	nansen breaking up with antarctica image of the day nasa
1	an epic eclipse image of the day nasa
-1	sediments betray hidden shipwrecks image of the day nasa
0	houston we have incredible giveaways register now for missionve to win nasa poster package or an echo
0	monumental addition in california image of the day nasa
0	gillette coal pits wyoming image of the day nasa
-1	reasons why nasa believes thenino will be as powerful as the worst ever
1	with the noaa nesdis team at nasa goddard flight space center conceptual image studio amazing
0	global view of methane image of the day nasa
0	flooding in the south image of the day nasa
-1	given how bad nasa testing has become rocket shot from edwards misses rocket shot from kwajalein it could happen
0	why will not nasa talk about massive interstellar alienufo that appear in soho images of our sun ufohunters ask
0	scored some astronomical goods from sxsw2016 nasa wired yearinspace spacey
0	why will not nasa talk about massive interstellar alienufos that appear in soho images of our sun ufo hunters ask
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
-1	nasa world space february breaks global temperature record by an alarming margin nasa headlines and global
0	90 years ago robertgoddard launched his first rocket opening the door for nasa and beyond
-1	astronomers discover the most metal poor galaxy in the local universe via nasa news
1	welcome to science class mr leveille style marchbreak orlando disney epcot nasa
-1	11 nasa buildings evaluated for asbestos risks cancer mesothelioma osha epa ca
0	flooding in the south nasa
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
1	time for writingsprint for asteroid redirect mission arm is fascinating see how nasa plans to accomplish this task
0	nasa space nasa new probe to boost sonic boom investigation new air science
0	nasa space nasa new probe to boost sonic boom investigation new air science
0	nasa space nasa new probe to boost sonic boom investigation new air science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	nasa space nasa new probe to boost sonic boom investigation new air data probe by nasa may science
0	shapley an annular planetary nebula with condensed center into white dwarf nasa astronomy socialmedia
1	that beautiful nasa spacestation space picture
0	sharpless 308 in the constellation canis major nasa astronomy socialmedia universe science cosmology space
0	monumental addition in california image of the day nasa
-1	needless wars over oil it not fossil fuel nearby planets have lots of it says nasa clever russians
0	nansen breaking up with antarctica nasa
0	nasa astronaut scott kelly cryptic message about seeing aliens in space
0	nasa is going to need solarpower for deep space mission
0	api from nasa gives comprehensive dataset of all known meteroite landings
0	gpm flyby of tropical cyclone emeraude spazio video nasa news space universe
0	retweeted nasa earth flooding in the south nasa
1	happy anniversary goddard nasa
-1	why have not we met aliens yet because they ve evolved into ai motherboard alien nasa computing
-1	nasa february obliterated global heat records nasa confirms
0	vmware houston we have incredible giveaways register now for missionve to win nasa poster package or an ama
-1	nasa working on supersonic jet and it looks awful
1	despite nasa critics and am one am optimistic that they will make great contributions to getting crews on to the surface of mars
1	space also causes forces companies like to up their game see nasa can and should take advantage
1	nasa magnetic sun nasa releases stunning image of sun magnetic field nasa scientists have created image
0	nasa for an experiment nasa to set fire washington nasa john glenn research centre is going to ligh
0	nasa former nasa astronaut speaks to davis students families former nasa astronaut speaks to davis students
0	houston we have incredible giveaways register now for missionve to win nasa poster package or an echo
-1	so when companies like come along and challenge the industry nasa capabilities approach can leverage the new capability
0	nasa will intentionally start fire on cargo ship in space
0	nasa will intentionally start fire on cargo ship in space read more
1	claim your very own moon land deed for lunar acres great novelty giftideas nasa
-1	it was the same canned message nasa usually gives they waffled on dates failed to define long term plan and played on emotion
0	nasa nasa will intentionally start fire on cargo ship in space the verge the vergenasa will intentio
0	test aircraft models 1968 1994 nasa ames research center nasa engineering airplane flight aerodynamics
1	nasa and satellites think movie studio great special fx all lie and hoax its the masonic orange that gives the clue
0	houston we have incredible giveaways register now for missionve to win nasa poster package or an echo
0	gillette coal pits wyoming image of the day nasa
0	acient rivers on mars nasa
0	houston we have incredible giveaways register now for missionve to win nasa poster package or an echo
0	flooding in the south nasa
0	this date in nasa history 1966 american astronauts neil armstrong and david scott docked
0	you gonna leave me hangin bro oh nevermind you re standee nasa nasasxsw sxswi aptrendmill
0	nasa and isro is all set to send an aircraft to jupiter fore bringing porkisthanis back cuz they found some pigs pak wandering there
1	school 22 students working hard and developing love of space great job nasa space
1	spot the international space station from your area with fun with nasa elearning edchat
0	the city lights globe illuminates the cities of the world as they re seen from orbit nasa geek shopping
-1	nasa to test fire in space by burning unmanned orbiting craft
0	some of the many benefits of ongoing space programs nasa
0	nasa will start large fire in space next week
0	it is an honor for young greek scientists to get the science 2016 award nasa sciacca
0	obviously we did not go to the moon and russia knew it nasa moon landing hoax
0	the internationalspacestation is passing over us right now march 16 2016 at 08 58am for 570 seconds iss nasa space
-1	nasa to test fire in space by burning unmanned orbiting craft tech
-1	nasa space nasa to test fire in space by burning unmanned orbiting craft
0	our engineering students can become rocket scientists join our engineering and stem programs at aamyou nasa
0	scientists will start seriously large fire in an experiment box aboard orbitalatk cygnus saffire nasa
0	women history month stem event at goddard on nasa tv science space
-1	february breaks global temperature record by an alarming margin nasa headlines and global news headlin nasa
0	here what we actually live in wear eat and do on mars according to the experts nasa
0	the internationalspacestation is passing over louisville right now march 16 2016 at 10 00am for 641 seconds iss nasa space
0	nasa 20 miles across and 30 miles long nansen ice shelf will soon break off antarctica
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat satellite is used for science
0	super detailed image gt south africa from the space station earthkam nasa iss
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat science
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat satellite is used for science
0	image picturing the sun magnetic field via nasa news
-1	nasa to test fire in space by burning unmanned orbiting craft
-1	nasa are liars 100 flatearth proof here wednesday march 16 2016 29 17 am est
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat satellite is used for science
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat satellite is used for science
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat satellite is used for science
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat science
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat satellite is used for science
-1	nasa landsat landsat satellite data may help find shipwrecks the landsat science
0	nasa orion capsule has made it to the kennedy space
-1	nasa to test fire in space by burning unmanned orbiting craft
0	scott kelly says he taller after space stint space tech nasa
-1	part of uofa talk by prof alcubierre re warp drive nasa space astrophysics sff
-1	nasa to test fire in space by burning unmanned orbiting craft
0	magnetograma sol browse data 2016 03 16 11 45 00 hmib sdo nasa
-1	part of uofa talk by prof alcubierre re warp drive nasa space astrophysics sff
0	hubble sees legion of galaxies space nasa
-1	nasa to test fire in space by burning unmanned orbiting craft
-1	nasa to test fire in space by burning unmanned orbiting craft
0	phoenix aurora over iceland nasa apod phoenix aurora atmosphere solarparticles pa
0	phoenix aurora over iceland nasa apod phoenix aurora
0	look at the apj paper on the possible new planet nasa space astrophysics
0	arizonanewsnet iss status report iss daily summary report 03 15 16 nasa space
-1	nasa to test fire in space by burning unmanned orbiting craft via
0	mysterious bright spots seen on dwarf planet ceres in the asteroid belt nasa
0	arizonanewsnet iss status report iss daily summary report 03 15 16 nasa space
0	two columbia public schools educators to fly on nasa airborne observatory
0	nasa hosts womenshistorymonth event via science tech
0	two views of the moon space astrophotography kindle nasa
0	arizonanewsnet iss status report iss daily summary report 03 15 16 nasa space
0	orion photographed with an ipad space astrophotography kindle nasa
0	iss status report iss daily summary report 03 15 16 nasa space
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa mars nasa reschedules mars insight mission to may 2018 nasa has announced that its insight science
0	nasa is about to set to huge ship on fire in space via
-1	nasa nasa to set ship on fire in space to test safety in emergencies nasa is about to set space capsule
-1	nasa nasa to test fire in space by burning unmanned atk cygnus spacecraft washington nasa said it will test
-1	via sciencejoke awkward realize energydrinks spaceprogram nation nasa science scientist laughing smart
-1	news nasa to test fire in space by burning unmanned atk cygnus spacecraft washington nasa said it wil nasa
0	nasa thinks they can do lot of things nasa thinks it can make supersonic jet with no boom
-1	nasa is about to test the effects of large fire in space by burning an unmanned orbiting spacecraft
-1	nasa nasa chief apollo engineers who criticise sls do not grok modern ars technica uk ars technica
-1	waiting on the ross shelf pollution science nasa researchimpact
0	nasa have deceived us we live on flatearth bible jesus siduri wednesday march 16 2016
0	scientist helps nasa develop medical device by stephen wampler lawrence livermore national laboratory
-1	nasa test fire space burning unmanned orbiting craft
0	nasa gives humanoid robot to develop software for future space missions
1	nasa to set fire to empty space capsule to test safety of astronauts
0	for an experiment nasa to set fire in space read more
1	nasa exoplanet travel posters for the flat love these nasa exoplanet travel
0	asda boss is visiting nasa and sainsbury is eyeing the kids in california to future proof read more
0	endtimesarehere nasa revelation godswill fire earth willhumansmovetoanotherplanet is the real it depends
0	1st us manned docking of spacecraft otd 1966 by the way geminivii and agena target nasa space avgeek scifacts
0	intensitygram sol browse data 2016 03 16 11 45 00 hmiic this is browse data image channel sdo nasa
0	check out what curiosity is up to on mars today nasa science
0	insightful interview with dr ellen stofan nasa geology planetaryscience
-1	bizarre nasa to light large fire in space for experiment nasa experiment fire
-1	bizarre nasa to light large fire in space for experiment nasa experiment fire
1	his good luck charm has story for you the moon nasa
1	nasa displays sun invisible magnetic fields in amazing detail
0	researchers develop ice repellent coating for windshields and more nasa
-1	scared egg ready for our soyuz capsule tests y4 creating safe re entry from space nasa scienceweek space
-1	bizarre nasa to light large fire in space for experiment nasa experiment fire
0	moon hoax latest proof july 2015 moon landing hoax nasa
0	global view of methane nasa
1	nasa selects proposals to build better solar technologies for deep space missions
0	nasa are illuminati flatearth wednesday march 16 2016 16 50 am est
0	helped nasa hide our flatearth space science hoax wednesday march 16 20168
-1	wednesday march 16 2016 16 13 am nasa is evil flatearth
-1	nasa lied to us we live on flatearth wednesday march 16 2016 15 44 am est
-1	nasa developing mission to capture boulder from asteroid send it into moon orbit space
-1	nasa lied to us we live on flatearth wednesday march 16 2016 14 39 am
0	europe new mars mission bringing nasa radios along
-1	clocking the extreme spin of monster black hole via nasa news
0	womeninstem we do exist nasa news education awareness history
-1	kick yer teacher off kickyerteacher science math bbc cnn nasa school
-1	nasa shares view of massive winter storm from space nasa
0	space exploration nasa announces science experiments that will ride on the most powerful rocket ever science
-1	evidence of nasa mars rover deception hoax
0	nasa is launching cubesats to test mesh communication
0	the internationalspacestation is passing over louisville right now march 16 2016 at 08 23am for 595 seconds iss nasa space
0	nasa will start large fire in space next week breaking largefire space technology skynews reuters pakistan
0	the internationalspacestation is passing over us right now march 16 2016 at 07 22am for 395 seconds iss nasa space
0	space exploration nasa touring the cygnus supply spacecraft clean room photos via
-1	february breaks global temperature record by an alarming margin nasa headlines and global news nasa nasanews
0	nasa bite mark here how the republican strategy created for jeb bush backfired business insider nasa sc
1	nasa astronaut ellen ochoa attributes her success to great education womenshistorymonth
0	wild ride in space otd 1966 florida memory astronauts leaving transfer van to board gemini nasa
0	nasa invites children families to learn how nasa studies clouds from space pr newswire press release
0	join nasa journey to the stars submit photos video and more that reflect what it means to be an explorer space
0	nasa to research carbon nanotube 3d printing for space read more
1	if trump wins the presidentialrace2016 we can only hope he increases nasa funding there will be lot of applicants for mars missions
-1	we are little bit afraid about nasa latest report
0	alphabets in natural formations snapped from outer space space nasa photography iss highresolutionphotography
0	nasa new experiment will involve setting up space on fire
-1	ceres mysterious bright spots change unexpectedly nasadawn nasa eso dwarfplanet dawn
0	sky news nasa will start large fire in space next week spacecraft will back
0	nasa apod 2016 march 16 phoenix aurora over iceland science
1	heading to this week excited nasa nasasocial
0	astronomers discover unexpected changes of bright spots on ceres via nasa news
0	flooding in the south image of the day nasa space photography flooding
1	major security issues remain within nasa it systems
0	scientist helps nasa develop medical device
0	scientist helps nasa develop medical device
0	nasa mars curiosity rover drill pulls first taste from mars mountain journeytomars
0	nasa mars curiosity rover drill pulls first taste from mars mountain journeytomars
0	nasa marscuriosity rover drill pulls first taste from mars mountain journeytomars
-1	nasa is working on new and improved supersonic plane minus the sonic boom problems of the past news
1	true voyager fans await monthly nasa pimp caller subroutine pmpcaller
1	nasa to light large blaze in space as part of new fire safety experiment
-1	ceres mysterious bright spots change unexpectedly nasadawn nasa teamfollowback
0	nasa james webb space telescope takes step closer to launch
0	mystery of ceres bright spots deepens as new data is analysed nasa astronomy asteroids science space
0	for an experiment nasa to set large scale fire in space space science nasa
1	exclusive to podcast and blog the beyondgadgets show tech news on nasa insight mission to mars peach app
1	lucky you tomorrow ll speak about sleep issues in space nasa brainweek
0	house appropriators vow to seek more nasa funding spacenews
-1	february breaks global temperature record by an alarming margin nasa headlines and global news nasa nasanews
-1	nasa to test fire in space by burning unmanned orbiting craft raw story nasa nasanews
0	nasa nasa will start large fire in space next week project manager gary ruff said spacecraft fire is
0	ti archive your name can now go to mars now mars name nasa
1	hollywood special effects show about to begin at bigbangfair 2016 timpeake nasa
-1	nasa are liars 100 flatearth proof here wednesday march 16 2016 46 02 am est
0	hubble sees legion of galaxies space photos science nasa
0	sky news nasa will start large fire in space next week spacecraft will back
0	the internationalspacestation is passing over louisville right now march 16 2016 at 06 46am for 532 seconds iss nasa space
-1	ewao impossible cosmic event nasa telescope captures moment massive object ejects out of blackhole
0	the mississippi in flood across several states img nasa flooding
1	hitech nasa subscribers is less than that of heifers with inflated sing what we friends
0	the internationalspacestation is passing over us right now march 16 2016 at 05 44am for 415 seconds iss nasa space
1	check out these interesting facts about nasa nasa science
0	news nasa to set off fire in space for an experiment washington nasa said it will test the effects of nasa
1	check out these interesting facts about nasa nasa science
0	nasa solar sdo watched the sun blackout every day for nearly month eclipse
0	nasa releases incredible image of three of saturn moons
1	check out these interesting facts about nasa nasa science
0	there something about this photo do not know what could stare at it for hrs the magnetic fields nasa sun
1	check out these interesting facts about nasa nasa science
