Overall	Text
0	probing the mystery of bite mark on pluto
1	my favorite outer senshi sailor pluto pluto sailormoon sailormooncrystal sailorpluto anime classic scouts
0	new horizons closes in on pluto and charon jun 18 23 2015 pluto charon nasa vine by
0	on july 14 we reach pluto use our 3d simulator to see what will happen http vine by
0	dog and his dog pluto pitbull pocketpittie
0	rnc 2016 full moon 27cap menacing pluto primalviolence trumprallies
0	we re rooting for you pluto spacerocks science
0	finna be like 2012 future pluto
0	tbt few yrs back when future came through to sign copies of his debut album pluto
0	21oct15 martymcfly pluto returns backtothefuture
0	scientists think they ve spotted clouds on pluto so they want to call it planet again
0	new horizons news what eating at pluto pluto
1	canned space from ngc3324 door dutchair via gas space mars galaxy etsy love nicegift hubble pluto
0	pluto landscape explained in pics from red rocks to methane snow
1	pluto looks like we can not decide if size matters or not
0	horoscope rnc 2016 full moon 27cap40 us natal pluto rnc2016 capricorn astrology
-1	am so confident about our music pluto mar
1	cutedog by ig goodnight pluto plutosempreconnoi tantananna dolcezza tenerezzainfinita
0	pluto picture of the day the polygons of pluto cc
0	shared from seriously not boring pluto ohana
-1	readysetgo it powerful time as transformational pluto and aggressive aries push us to shift for the
-1	readysetgo it powerful time as transformational pluto and aggressive aries push us to shift for the
0	meeting the legends goofy and pluto goofy pluto waltdisneyworld animalkingdom dinoland
1	welcome to star city space un onu ue uae g20 ufo hillaryclinton usa nasa mars pluto ceres pandora jn
1	what stunning difference between the two sets of photos absolutely stunning space mars jupiter pluto nasa
1	when puppy is your biggest problem at work it good day puppy chihuahua pluto dog
1	thanks to high capacity solid state recorders our pluto dataset does not have dropouts
0	why does goofy get to walk and talk while pluto is still dog from the brain of stay at home mom toddlerlife
0	can you find pluto you can learn at astronomy camp spots are filling up fast
1	because has nothing better to do see this is why we do not have base on pluto yet space science
1	some new friends tokyodisneysea bigbadwolf goofy thechipmunks pluto minniemouse
0	social pluto daily via twitter
1	retweeted corey powell pluto is covered with polygons big clues about its exotic ice
1	pluto is covered with polygons big clues about its exotic ice geology
0	some perspective on plutonian clouds pluto
0	pluto ready for nap
0	pluto purple mountains majesty turns out to be methane space
0	donaldduck mickeymouse pluto and goofy hours non stop
0	aliens pluto blackhelicopters 209motherfuckers ebi boss pod lads
-1	pluto video had missed newhorizons spectrum spaceexploration
0	donaldduck cartoon episodes donald and pluto
1	the moon is in aries today but will connect with saturn and pluto later today are you curious what that means for you moonlovers happy
0	pluto the sleep walker
-1	miss them nights rolling in the grand am bumping future pluto cd
0	ti archive new high resolution pics of pluto released by nasa nasa pluto resolution transmission
0	pluto fams coming in hawt cmo castmembersonly pluto plutofams pupsqaud
-1	hey pluto hungry
0	scientists think they ve spotted clouds on pluto so they want to call it planet again
1	new illustration up solar camp by cliffjumper78 solarsystem sun earth mars pluto venus saturn vector yay
0	ti archive pluto may have ice volcanoes and new horizons got peek horizons ice peek pluto volcanoes
0	would drink out of pluto lot
1	thanks for blowing our minds pluto newhorizons ssoweek
0	pluto might be home to methane covered mountain peaks
0	cloudgate rumors spread of nitrogen clouds on pluto newhorizons via th
0	may have found snow covered mountains on pluto
0	over half of the data from the pluto flyby is still on the spacecraft
0	ufo aliens cloudgate rumors spread of nitrogen clouds on pluto newhorizons
0	21oct15 martymcfly pluto returns backtothefuture
0	cloudgate rumors spread of nitrogen clouds on pluto newhorizons
0	pluto clouds might make it planet again pluto
1	sharedservices amazing day with alan stern leader of the newhorizons pluto mission inspiringbuissness
0	snow capped mountains seen on pluto
-1	salute for them dope cover arts yall gon keep seeing nowifi pluto and that just what we done so far
0	does pluto have clouds well space
0	nasa newhorizons discovers mountains capped with methane ice on pluto
0	how pluto got its name pluto solarsystem
1	more flowerandgardenfestival beauties minnie and pluto at epcot disney topiaries
0	yeah and pluto wants it money cdnpoli
0	our pal pluto at the epcot flowerandgardenfestival at waltdisneyworld disney topiaries
1	exclusive photos clouds seen on pluto for 1st time astronomy solarsystem space
0	pluto husky surveying the flooding burtonlatimer northamptonshirecountryside northants
0	pluto mountains are capped with methane snow wired uk
1	methane might not be exotic but pluto certainly is bring back our planet
0	floating hills on pluto sputnik planum heart of pluto nasa
1	happy bastilleday here pluto up close plutoflyby
0	charon the smaller portion of the plutocharon system pluto plutoflyby
0	disney pluto riceomelet japanese style bento lunch
-1	your grade school report had it right pluto is still planet iau snobs be damned happy great video on planet distance
0	clouds seen on pluto for first time
0	balancine mickey minnie mouse pluto disney comic strip neck tie via
1	interesting facts about pluto pluto
1	fab the photos bring everybody in sharing pluto exploration science curiosity space
0	pluto might be planet after all via stop solar system revisionists bringbackpluto
0	bring back pluto
0	pluto has clouds an active cycle raises the possibility of being reinstated as planet
0	another nh view of pluto filtered to bring up far more detail pluto
1	like post apocalyptic dog story pluto you gotta see this wednesdaywonders
-1	saturn in synastry is restrictive pluto is manipulative uranus is inconsistent and neptune is deceptive and blurry astrology
1	ford and pluto dish out some tough love together
0	taking flight pluto
0	nasa spots methane snow on pluto mountains science space pluto study new news snow
0	nasa spots methane snow on pluto mountains science space pluto study new news snow
0	hygiene elementary transforms into pluto video see
0	minniemouse pluto epcot walt disney world
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	evidence of clouds could help pluto become full fledged planet again space science
0	pluto disneyparks epcot walt disney world
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
0	open fantasia gt mickey donald goofy pluto and daisy more to be added upon request
1	well finally finished pluto and wow that is one fine manga
0	social pluto daily via twitter
0	mail online evidence of an active cycle raises possibility of pluto being planet
0	it 20 on pluto
0	traveling at 35 000 mph from earth it ll take you years to reach pluto
1	awwwwwwwe love you so much babe youaremylobster pluto
1	love you myhandsomesexyguy lovehim hesherlobster pluto
1	good watching getting closer to pluto after space cadets won michigan pluto johnnyk gt 15
0	donaldduck mickeymouse pluto and goofy hours non stop
0	northern pluto
0	higher than an astronaut pluto
0	talking about the extension of mapping pluto
0	donaldduck cartoon episodes donald and pluto
0	pluto the sleep walker
-1	pluto film chip dale deutsch die ganzer hund kinder pluto zeichentrick zeichentrickfilme
0	hide and seek hkdl hkdl10 pluto
0	pluto to regain it planet status hopefully pluto
1	evidently people in michigan are interested in pluto michiganprimary bernie2016
0	vintage disney coffee mug mickeymouse ears balloon donald minnie pluto goofy for sale in
0	well pluto here we are now for swell vacation waltdisneyworld epcot pluto epcot
-1	all bodies thats surfaces can be observed from the orbits these bodies cold hot lukewarm pluto mercury mars
1	and that of the seals being found upon that of the oracles of our planetry solar system continues to bring great truths into focus pluto
0	scientists reportedly spot what appear to be clouds on pluto surface suggesting it might become planet again
0	scientists think they ve spotted clouds on pluto so they want to call it planet again pluto science neat
-1	wee pluto lt and our sun and moon in the background happy nocturnalcreations pluto moon sun polymerclay etsy
1	methane and water ice beautiful combination on both earth and pluto
-1	have such hard time teaching kids there are only planets in our solar system rather than feel like such liar sorry pluto
0	with all this focus on pluto we forgot about the other worlds and colors to discover says at planet9
1	is it true we will meet again this year at neaf neafposse pluto
0	pluto clouds might make it planet again science space
1	way cool pluto
0	how pluto got its name pluto solarsystem
0	was drawing pluto in buenos aires in 1941 lefthanded via
0	when was kid pluto was planet actually said that in response to question from my year old today
0	pluto clouds might make it planet again science pluto space news
1	pluto was is and always shall be planet some of us never downgraded this remote beauty
0	stop by our booth 41 to learn about p2p automation and win newhorizons pluto commemorative coin
1	good news we booked you ticket to mars do not worry we ll get you to pluto by march 15th
0	bring back planet pluto
0	methane snow on pluto peaks astronomy
0	are there clouds on pluto discovery reignites push to reinstate planet status pluto
0	geekhour for the space geek pluto pluto plutoflyby
-1	skiing on pluto road trip in weirdthingsicantunderstand planetnine
0	there might be clouds on pluto gizmodo uk space news
0	no wonder pluto is no longer considered planet
0	coach pluto helping out the ceremonial first pitch thrower waltdisneyworld
-1	new horizons broke its own news embargo again nasa pluto
1	disneylandparis pluto dingo familink friends paris bandedabrutis onvousenmerde disney
0	ground control to who is currently circling pluto
0	let all go to pluto then when the first flight feelthebern bernie bernie2016 elections2016
0	russia has larger surface area than pluto
-1	image of the day the frigid frozen canyons of pluto astronomy space newhorizons
0	dbnumber of the day could pluto make comeback as the 9th planet scientists claim it has its own weather system drstephan
0	for winter sports there no cooler place to be pluto
0	nasa may have found snow covered mountains on pluto arstechnica methane pluto
0	pluto cud be upgraded to planet from dwarfplanet but scientist wrd abt mentalharrasment characterassasination case from pluto
-1	coconut ice cream pluto hungry
1	oldselfie space love cute sexy beautiful magical pluto selfie gorgeous by ize blaze
0	pluto planet pluto clouds might make it planet again pluto has been science
0	pluto planet pluto clouds might make it planet again pluto has been science
0	pluto planet pluto clouds might make it planet again pluto has been science
0	pluto planet pluto clouds might make it planet again pluto has been science
0	pluto planet pluto clouds might make it planet again pluto has been science
0	new horizons images show possible clouds in pluto atmosphere planet
1	make up your mind men you can not treat pluto like this allow him his celestial dignity pluto
-1	is being that unreasonable girlfriend to pluto who keeps breaking and making up pluto nasa
0	mystery hopping in our unexplored solar system visit titan ceres mars pluto
0	bernie is spinning out there around pluto kasich on pluto johnkasich
1	pluto on way of gharwapsi playful
-1	deconstructing pluto sputnik planum in blocks to understand its polygonal structure
0	sincerely the space cadets circling pluto
0	some people have celebrities on their wall meanwhile have planet pluto poster from
0	earth to rocket to pluto would make more sense than 15 minimumwage
0	ric my head pluto
0	space pluto clouds on pluto perhaps
0	social pluto daily via twitter
0	still think pluto is planet
0	pluto clouds might make it planet again news science nasa newhorizons planets
-1	how dare you call the people endorsing space cadets circling pluto go to hell kasich where you belong
0	dutch air tarantula nebula dutch air via nasa tarantula mars pluto starship
-1	was wrong is first rate asshole who will be flying around pluto sooner than he thinks
1	morningjoe happen to like pluto and what stands for feelthebern
1	pluto calls for rock to become planet again mount after scientists suggest clouds have been spotted science
1	hey an old buddy wants to be an underdog no more go easy on him pluto newhorizons
-1	personally think that the iau definition should be fixed extendable to exoplanets regardless of pluto status
1	the iau definition of planet is based on orbital dynamics and not planetary properties therefore pluto still dwarf planet
0	pluto might be about to become planet again science space astronomy news pluto
-1	pluto did not complete one revolution around the sun between its discovery and its declassification as planet universefact
0	if scientist change their view again demand full refund for monies lost in pub quizzes pluto imaplanet
0	donaldduck mickeymouse pluto and goofy hours non stop
0	whoa check out this graffiti nasa found on pluto
-1	even our stuff toys miss each other pluto cousins skypesessions skype long distance relationship jakarta
0	donaldduck cartoon episodes donald and pluto
0	pluto the sleep walker
-1	hehehe hawu bathi my song copied dj clock still remember you pluto laugh my ass off hayi people bayahlekisa
-1	bathi my song copied dj clock still remember you pluto laugh my ass off hayi people bayahlekisa
-1	miss my doggo pluto dogsoftwitter
0	new horizons located region on pluto rich in frozen carbon monoxide
0	new horizons images show possible clouds in pluto atmosphere pluto newhorizons nasa
1	made today trip to california adventure extra special pluto hugs saycheese
1	keep our pluto data coming catch those bits well 2kbps woot
0	will you just make up your mind already pluto
1	they liked my talk earlier today on pluto puzzles and charon connundrums in the chemistry department at univ wisconsin madison fab
0	big dawg salute to the realest in the game now just took the queen city all the way to pluto 704loveforevaeva
1	liked video future gone to the moon official video pluto
-1	stern this is my fav pic from because it could only be taken by spacecraft that passed pluto
-1	stern this is best view of pluto before taken by
1	pluto may be planet again thanks to new discovery space
1	something or someone can matter tremendously to me and then suddenly not matter at allll moon pluto
0	ti archive new high resolution pics of pluto released by nasa nasa pluto resolution transmission
0	oh yeah we pluto fading frfr might have to leave on thursday april 9th
0	21oct15 martymcfly pluto returns backtothefuture
0	pluto north pole is surrounded by frozencanyons
1	pluto sure sounds like planet to me
0	future turn on the lights via pluto
0	pluto color variations finally make sense explained by methan astronomy pluto
0	are there clouds on pluto leaked photos reignite push to reinstate planet status via
0	someone wisely named cthulhu regio after me learn about it or else space pluto
-1	silly scientists thinking pluto was not planet in the first place astrologers knew better
1	pluto live the smile musicmondays
0	nasa new horizons shows methane ice capped mountains on pluto
0	maybe pluto is on its way to being planet again it still is in my lt
-1	having clouds is not in the definition of planet also some scientists may mean the same ones mad about pluto category change
0	views of pluto through the years from ground telescopes to hubble to this we vine by
-1	tell me go ahead tell me that is not giant alien slug monster following trail alien space pluto life
1	those scientists are nothing but flip floppers happy pluto
1	love you to pluto and back orientalwhispers via shoppershour pluto mothersday coffeeholic coffee2016
0	newhorizons spots methane snow capped mountains on pluto space science nasa
0	we found the puppy pluto disneyland autographs kidsfirsttime happybirthdaygirls disneyland
1	best seminar already nasa pluto womeninstem 3dglasses
0	mountains on pluto are winter wonderland of methane snow pluto nasa science
0	just found someone after years nd10 month pluto
0	new horizons news blog the polygons of pluto pluto
0	pluto color variations finally make sense explained by methane ice in the sunlight astronomy pluto science
0	nasa photo shows pluto snow capped mountains nasa photo pluto snow mountains
0	clouds seen on pluto for first time see
1	nothing makes my day better than eating breakfast with mr pluto pluto disneyland
0	rumors spreading on the internet of nitrogen clouds on pluto via
1	the beautiful huskies stopped for photo luna and pluto burtonlatimer
1	luna and pluto back on pack walks today boy did they enjoy themselves huskies burtonlatimer
0	that has some truth in it but when is it gone stop think pluto has some faithful black men willing to make the change
0	we do it for all pluto
1	thanks pluto
-1	nasanewhorizons today blog is about polygonal blocks on pluto thanks to katie knight of cneagles
0	nsa new horizons team has discovered methane snow on pluto mountains
0	nasa new horizons team has discovered methane snow on pluto mountains
0	feast your eyes and your mind on the polygons of pluto
-1	today blog is about polygonal blocks on pluto thanks to katie knight of
1	pluto may be planet again thanks to new discovery flipboard space planets discovery
0	can the rise of the new authoritarians be stopped video capricorn pluto the dictator 1932
0	tracing the polygons of pluto today blog
0	what difference fly by makes wink go pluto go ps your still planet to all the sane astronomers pluto
0	cloudgate rumors spread of nitrogen clouds on pluto pluto newhoizons
0	scientists think they ve spotted clouds on pluto so they want to call it planet again via
0	nasa discovers methane covered mountains in pluto
0	twcnewsaustin nasa discovers methane covered mountains in pluto
0	nasa discovers methane covered mountains in pluto
1	science is beautiful how we saw pluto in 1994 and now we can see so much better do we understand better too
