Overall	Text
1	jth and cr dropped from the england team
-1	southend tommorow supporting people at the race for life marathon my cousin amp aunty are running for my grandad who died of lung cancer
1	great job dwight i pray you also win against the cavs
-1	so tired from my cancer walk ready for bed
-1	jealous i was stuck inside hows london xxx
-1	facebook make me sad t t
1	wishing i had gotten off my butt to try to see obama today draggin work i did not have pancakes
-1	aww this earthquake in italy has made me sad just saw the pics on the news it s terrible
-1	got a bad headache boo fuck my life
-1	the cavs are not doing their job offensively can not win if you do not make shots i think its a wrap
-1	crazy wind today no birding
1	can not wait to see stuff on littlebigplanet portable for psp
1	welcome back emailed you earlier this morning with some stuff we ll speak real soon what a time in vegas we all had
1	you guys should check out fred on youtube hes our favorite youtube star
1	ooh demi i want to go to your show but i can not because i m from brazil so come back i miss you
-1	i m so upset that i missed my chat and quiz online because my free internet has ceased
1	on the bus and ready to go about to watch twilight on meredith s ipod
1	i like that one i ve used it on a project here
-1	i stick to main roads that said i just lost my ipod while jogging too dark to find it rather upset
-1	josiah leming s mom lost her battle to cancer yesterday such an amazing woman i hope you will have him on your show again
1	need starbucks oh yeah we do not have one
1	ok headed to bed tomorrow i open shop for freddy and eddy
1	should ve been asleep two hours ago
1	why is project gotham racing for xbox only
1	im going to danniis party nd im gona dress up as a giant duck yaay
1	wants the new psp it s sooooo cool
-1	its reggae night sway lil sis i m sad grrr can you   let me know these things in advance laugh out loud
1	ohh myy goshh are you the opening act for the jonas brothers at wembley in london on the 15th of june kisses
-1	i m clearly a lakers hater just for your information
1	poor salsal hugs i get headaches from my short sited ness when i do not wear my glasses and try focus long distances
1	where s dotp for the ps3 i can not afford an xbox360
-1	i ve just noticed that my right eye is majorly swollen damn hay fever and just saw the must shocking news on t very  david carradine died
1	it s amazing lakers mission completed
1	that s my exact starbucks drink and there is no starbucks to be found
1	sure tell me about the project that you received funding for thats great news
1	i m sorry your day was not so good does it make you feel better to know you re beating oprah on ms twitterworld
-1	since when i m officially broke everyone knows that
1	pretty sure i got shorted on my drink size at mcdonalds and i did not get a glass off to the theatre soon
1	needs a starbucks
1	waking up with my nespresso
1	yes because a plane air france crashed more french and brazilian are died
1	yep to the wine and feijoa sorbet muffins chutney etc we have a large tree always open to suggestions tho
-1	damn lakers i wanted orlando to win
-1	get me an autograph and shout out you have to record it though my computer is dead so i can not listen
1	amazing night in dallas with my advanced tv production class happy birhtday sam
1	just playing psp
1	the best day taylor swift
1	plotting like i m mike game plan pass the ball to lebron at all times and do not foul certainly we ll win haha go cavs goooo
1	ooh hayfever has struck thought i was going to avoid it this year but nooo remedies anyone
1	youtube would not let me upload my video yesterday
-1	cancer sucks and the worst part is seeing what the chemo side effects are on my little girl
1	my aunite just made a mean comment about me and said i was fat and missing the boyfriend how are  you   xxx
1	1 vs 100 on xbox live was fun
1	my hair is blue
1	treaty is not defined
1	i do not wanna be in the club
1	is wishing i was going to be in la w da fam for the lakers parade but i gotta stay on my grind operation get out of san diego lt 3
-1	xbox 360 rrod d again two times already damn you micro oft
-1	my sticker is about to fall off my breast cancer sticker i got from danny s party i stuck it on my phone
-1	obama why are images of rape at abu ghraib quot not particularly sensational quot just cuz it s no surprise that the military is cool w rape
-1	i knooww i once watched marley and me and oprah at the same day and i sick of crying
-1	epic loss i was disappointed in lebron he just could not sink anything in the second half
-1	got fever so tired
-1	sorry something s getting my facebook stuff and tweeting it
1	love and theft is amazing they opened for taylor swift back last year miss ya ll
1	i m really happy i get to see taylor swift and i got my toms shoes today
1	back in sydney hugs everyone
1	heyhey and they love youuu hahahaha having a good time over in brazil then
1	going to seattle again boarding sfo to sea
1	debby hi i m carol from brazil and i love you so much please reply me
1	i was just about to kiss  out of here for the night and saw your post i started laughing you are funny
1	i ve got tweetie for the ipod touch recommended
1	blackberry bold and kingston 8gb microsd card en route
1	you belong with me taylor swift that music video is officially thee cutest everrrrr i can not help but squel everytime i see it lt 3
1	yay lakers win
1	awesome you   ll definitely know some swear words then haha
1	brand new 8gb ipod touch for sale at reduced price of course
1	guess who has a new job oh yeah i do and i m going to be working with yay
1	listening to dashboard quot ghost of a good thing quot mannn definitely takes me down memory lane good night kids
1	wow another sunny day in london maybe it really has changed its mind about being a miserable sod all the time
1	raining thursday in brazil and my mom s birthay that woman is a warrior have a great day everyone
1	pbnjen thanks for the great tour and making me even more excited to work in pr you rock and so does s amp be  would love to work there
-1	hi ash where are you now im so jealous coz i can not see the vid you   posted on youtube while you   were in manila huhu
1	great i ve actually always wanted to visit seattle so perhaps some day
-1	in biology class my lip hurts
1	hamu is on my tour tm i m excited
1	this army called pollen is trying to kill me my hayfever is sooooo bad helppppp laugh out loud
-1	aww i feel bad for lebron he tried so hard but he has no other help on his team he s still king james
1	ps i was just trying to talk to you on facebook but you ignored me
-1	i just got the e 74 error from my xbox 360 in other words it s dead facebook
1	now that i d like to see
1	hope you are having a wonderful night i will be up again all night sent you a message on youtube
1	missin the boo
-1	sad day manu out for the season
1	ready for nice weather day drinking amp not to ever be a student again
-1	going thru town and traffic on bypass is stink
1	not happy in london and its chucking it down
-1	have to log out i have a terrible headache see you in a while
-1	today sucked i m gonna die without chris and callum wahhh
1	aww nick i like your hair longer why did you cut it off break my heart
1	thanks for bursting my bubble
1	grrrrr my mother found me on facebook now i have to watch what i say facebook is suddenly becoming way less cool
1	no exchanging for me my laptop has not arrived
1	ouch harsh laugh out loud well then just reply to me on facebook or do not even talk too me
-1	iphone charger died
1	i miss em too
1	guantanamo is still open i thought obama promised to close it
1	i can not believe the cavs lost
1	the psp lineup for 09 is looking pretty solid i might have to pick one up but the go is too far away
-1	mira i can not come to class i have a fever gonna stay in bed next week
-1	my mind and body are severely protesting this quot getting up quot thing had nightmares to boot
1	phylicia rashad is my idol i dream of meeting her i love you too oprah
1	i m so taylor swift and katy perry love them
1	off to london today to film with the gorgeous davina mccall
-1	day 3 of mcdonalds breakfast amp gum oh and some beer and weed how healthy am i
1	jenny knows i love er
1	back in seattle woot woot drinkin in bellevue i see seattle has warm weather now thanks for keeping the heat on while we were gone
1	lazy river hot tub and fire were so relaxing magic are kicking the cavs butt it s going to be a fantastic night
1	i look forward to seeing mr mcdonalds on monday
1	thank you i m glad you liked it
1	you belong with me taylor swift
1	exuberance exuberance momz talks of possible goin back to texas de brazil 4 another multi celebration some time soon
1	as i lay me down to sleep i pray the lord our souls he keeps and that lebron comes to the ny knicks let s wake up via
1	it s national listen to taylor swift day
1	now i am curious to watch it and will tomorrow sunday if i can thanks
1	whirlpool galaxy deep field what an amazing universe
1	sweet yea i m ok
1	hi jon great to hear from you see you on the cruise i cannot wait hope all is well on the knight bus you are loved
1	watching the taylor swift special on dateline nbc
1	listening to ana free happy love you ana from brazil
1	you too follow a fellow fan beautiful
1	had my first iced carmel macchiato from starbucks this year today then got to enjoy the sun and have class outside in the garden
1	thanks it seemed the right moment i love your show your songs bring me joy
1	i voted for you i hope you   win and taylor swift too
1	taylor swift s songs just officially completed my music life happy well not really i just really love all of her songs
1	laugh out loud nice thanks for translating
1	saw the tvc yesterday worked for me
1	you belong with me by taylor swift how come i do not know about this awesome song slacking off now
1	england lost to the netherlands in the cricket hahahahahahahaha that s pure gold
1	aww i love the dutch i m probably going today to protest mcdonalds or kfc for
1	i love my grandma
1	listened to joanna wang singing lets start from here on youtube beautiful song beautiful voice
1	thanks for the tip on sam s club
1	happy graduations say hi to obama for us he s a bowler
-1	on the way to vegas looking all fierce amp bronzed out in bakersfield ca
1	england winning by 2 goals to nil right now
1	i want to meet kevin jonas in person and coco martin and taylor swift
1	well it was just so so close the whole time but at least they pulled it out woot lakers
1	good night and good day twitters
1	this is awesome england keep it up
1	great stuff this wk my bike ride in the wild on sun obama s speech in cairo last episode of lost 3 lakers 1st win my wife s smile
1	with brian liz sam ryan john and cooper going to starbucks
1	i can not wait to see that movie
1	hah yea i suppose and i love the customer service
1	haha i wish i coudl meet you you should stop by seattle some time home of the starbuks i love you david
-1	ok bed time i wish i did not have an exam on thursday otherwise i would just go around harassing people to vote laugh out loud night guys
1	in watched hollywood tv videos on youtube i love the way alison says quot miley cyyyyrus quot that s so funny
1	can not wait for vegas
1	laugh out loud laugh out loud if you re looking for good laugh check out the homie facebook page
1	another good day nitey nite everyone first day of school tomorrow ahh i m kinda nervous yet excited til tomorrow
1	trader joe s is one of my favorite things about seattle
1	hung out by notre dame today hoping for a glimpse of obama and i got it the energy was amazing
-1	i had so much fun tonight and i m totally stealing all your pictures when you upload them hehehe
1	watching what happens in vegas and lovin it
1	hey just wanted to say your awesome and angilena or however your spell it has nothing on you
-1	amazon s3 plugin not worked in my website it need php 5 but my hosting provider has only php 4 4 very sad
1	heey brazil loves you and miley
1	youtube comedy people are just amazing
1	yeah just finished castle was pretty good
1	yes i am in love with someone who lives in england but i was able to see him last may 3rd
-1	celebrating phil being one year cancer free
1	in london camp site with my iphone heheheheeh in a good mood
-1	eww going to mcdonalds im freakin sick of fast food im going to barf
1	starbucks to the desk this is the life
1	maybe we will meet there i want to go and study in london england too
1	i saw them on oprah the other day they are really good
1	i have a big pool tournament today if we win we go to vegas everybody send good vibes my way please
1	is in starbucks with her mummy
1	still trying for that iphone from squarespace forgot about it over the weekend
-1	late on mirror when did you   tweet that and def not i am gettin tired tho
1	got a great first verse and chorus goin i love this song
-1	to each their own though i ll stick to pc xbox360 gaming wii makes me sad these days
1	still on youtube and board
-1	yes we had the vhs i cried when the old man died
1	i love that aussie cattle dog story
1	lost my free copy of radioactive so can not put it on my ipod grr and i can not go out buy nother coz it came with that paper
1	miley takes a tranquilizer for sleep which is very good i take the time mileybrazil
1	welcome to twitter
1	does anyone else really really love the lakers
1	hey i actually won one of my bracket pools too bad it was not the one for money
-1	why we did not have meet and greet in brazil the videos in argentina are making me so sad it is not fair
1	got disconnected of xbox live 1 vs 100 after having more than 30 000 at start
1	hey hey hey hey i m you are 28th follower sent me
1	pray for me please the ex is threatening to start sh at my our babies 1st birthday party what a jerk and i still have a headache
-1	brazil is sad because air france 447
-1	still hav d headache though
1	why are not you a happy camper
1	i really wanna watch that but my dad is watching oprah
-1	laugh out loud watched csi today it was the one with taylor swift but she died sad
1	i can not get over taylor swift songs repeated day and long she s so awesome
1	this latest episode of newnownext is like full of awesome
-1	lebron is just the next dominique wilkins with the rate his teams are performing in the playoffs or worse next ewing sad
1	and you said we were through back during the celtics haha hopefully you guys will get lebron bring some excitement to ny
-1	when i get too hott i get a headache being allergic to heat sucks no tanning for amanda anymore
1	monsters vs aliens in 3d was fantastic ginormica is my new favourite superhero
1	karaok figa on mondays feels like a gossip girl episode lots of fun hugs and kisses
1	nice pics from last years festival how about we plan to meet there next year
1	arrgh spent hour and half trying to fix xbox live when its down for maintenance no wonder it does not work
1	i wanna move to la or laguna beach or maybe london but not here in this small boring country no celebs ever come here uuuuh
-1	ipod touch 16gb 209 bloody hell
-1	is watching catherine tate video clips on a saturday night on youtube how sad is that
1	wow i did not get an quot hello quot you   suck
-1	why do i wake up at 7 oclock in vegas also details of the middle of my day are missing
-1	maybe a long shower will make me feel better ugh i fucking hate america s health care system we need to be like england
1	back from cleveland miss it already listened to lauren sing the whole 3 hour drive back home felt like gayle and oprah on a roadtrip
1	woohoo todays a good day going to get my new ipod
-1	i have a bird living with me so i have to find other ways to kill these damn things beside the exterminator vegas it sucks
1	i updated to os 3 0 on my ipod touch a few apps have stopped working
-1	bedtime school tomorrow and i still have no books being broke suckssss
1	new music videos today in my youtube channel thanks and please subscribe laugh out loud
1	i m thinking i m blessed that ive a cmputr amp a fireplace on ths cold evening feeling content i shall scuttle on off 2 bd nite all
-1	i told you if i caved i d end up abusing it much like i do facebook it s because i do not have any real friends
1	good luck n you are meets idea to save gl go on oprah amp ellen amp talk about gl amp otalia would reach millions of new fans
1	i am working on my media room design and i love love love my client profile
-1	i really hate how people diss my bands trace is clearly not ugly
1	leaving for london at 5pm so many emotions i m gonna miss you jackie
1	but i wanted a margarita too
1	just ayden and i hanging mcdonalds having breakfast
1	hahahaaaaa i d like to meet your mum someday and talk about oprah with her her likes and dislikes and here her opinion on it
1	of course he makes me feel better
1	what i love from the white house special barack s favorite chocolates now as gifts to visitors fran s from seattle amp the burger visit
1	awesome game today
1	playing with my new toys
1	off to shipmates to watch the laker game lets go lakers
1	at starbucks waiting for some fwends rainy day hot choco and jazz just perfect
1	obama was awesome at my graduation tonight what a hunk
1	new iphone 3g s still has not activated it s been almost 48 hours
1	wedding dress shopping at a swanky boutique in seattle with my best friend never in a million years could i have imagined this day
1	yall goin to vegas make sure yall hit me up so we can drink till we drown laugh out loud
1	thankyou so much for taking photos with us and being so awesome enjoy sydney
-1	aw sorry to hear that
1	today was so great my roommate and i played some soccer and i also got a nice run in on this sunny day time for some reading and sleep
1	nooo just measured my temperature i do have a fever gah this sucks i can not get sick now
-1	rip lebron vs kobe puppet commercials you re forever in my heart one lonely tear
1	well you will be excited to know kevin will be the new featured artist for our next sydney flyer
1	just found out via gazelle com that my old cell phones amp the 2nd gen ipod nano that i inherited from my sis are worth a combined 59
1	i really need a new ipod i can not fit all my music onto my ipod nano
1	left home this morning without my iphone spent an entire day outdoors without cell internet texts etc it was awesome
-1	not a quot get lost in melbourne quot ad rip off we are  sydney p
1	my version of coffee is a large sprite from mcdonalds
-1	in seattle and sick hate my life right now
1	best of luck to you dr and your new rockstar sisters i know some women that are into mlm i ll tell them about you
1	i m looking some videos of mcfly in brazil always awsome
1	has now gotten somebody to read his tweets but can not get them to make an account
1	whywhywhy do rookie of the year not come to england someone send them lots of money so i can see them
1	no he s still miss n
1	leaves las vegas really soon
1	o no my ipod is frozen oh my god what shud i do i can not live without my music kiss 
1	good night
-1	i can not get rid of my facebook account
-1	thinks ceiling lights ceiling fan bad flickering shadows headache
1	oh my god they are  having a daddy n me princess ball out here in staten island 4 fathers day n katie n you   popped into my head
1	lakers are going to the finals baby i heart my boyfriend
1	is there a site you can watch it besides youtube im behind a firewall at work
-1	facebook ads suck the roi is about 1 20th of google mostly accidental clicks spent hundreds of dollars with very low conversion
1	was lovely this morning now it looks misserble this stuiped weather laugh out loud wants a starbucks hot choclate y
-1	crap i need more dresses too
1	ahem i think amp should all come to vegas
-1	bumming it because cavs lost i feel so bad for lebron
-1	that s so true thanks man that means an awful lot to me
-1	so a murder gotcha can not believe it
1	ooh snap vegas the real city city that s where i need to be your in paradise mamma what the fuck am i doing in rotterdam
1	also sooooo excited to see taylor swift in omaha august 9th
-1	having an issue installing 3 0 as my iphone refuses to backup then again i ve not been able to get it to backup for months
-1	www ink guard com crying over the cavs loss and drawing up my next tattoo
1	enjoying a nice cup of tea and watching norway s winning song on youtube
1	bonjour spacecowboy i wish i was either of it i work with kids can go out whenever i want and go wherever i want to
1	new video on youtube yayy its shuffling though not singing xdd a video for that is comin right up
1	waking up in vegas katy perry i like this song
1	that s freakin cooool i love twitter haha
1	tired at work with headache 7 more hours to go oh and getting up at 530 am tommorrow good times
1	i cheer myself up when i m down by listening to my playlist called genius ballads and cellos i love my ipod and my taste of music
1	being sexy and really happy
-1	replacing coffee with chocolate milk no wonder morning headache still on
1	youtube will not let me watch the vid for some reason
1	so they pulled it off congrats to the cavs i know usher is happy
1	pouring with rain in sydney
1	ipod touch brick
-1	me either so sad love lebron
1	thinks the moon looks fantabulous tonight i m headed to mcdonalds with my mom
1	right on i saw ryche in vegas at the end of april and they were awesome as usual
1	awesome hope it was great i am about 2 hours away from seeing it at the sydney now second world viewing premiere
1	like the tweetdeck for iphone can not sync columns at the moment tho
-1	sick fever ish flu ish headache ish
1	i want starbucks and have no time to stop before work
-1	has a stupid stomach ache and fever
1	just got dropped again before the game started
1	gr8t my face is very itchy
1	i have a new follower which i like please take care of nature
-1	suddenly realized i do not know where my taylor swift love bracelet is and am very sad about it where oh where could it be
1	you rock i need to get motivated to run a race
1	chillin re watching inside the obama white house i love our pres and his family
1	hi noah omgsh i think your so cute you look like miley awwww how are youu im 14 amp from london names charlotte hay kiss 
1	iphones are  so cool but so expensive have tried to convince pare notals about buying one but they are like 400 quid so no chance
-1	hayfever s o s forget about xyzall zyrtec aerius or allerfre who s got stuff that works for me i m dying out here esp my eyes
1	having problems setting up cairo dock on ubuntu some of the cairo themes i saw on youtube look awesome
-1	funeral today for blake kurtz cancer is yucky
1	you belong with me taylor swift
-1	why is it always the fat ones
1	i can not believe the cavs
-1	i have a house boat in seattle you could all get wasted on next time youre here can hols 100 people
-1	so sad it was right after i used to live in northest brazil luto
1	uhmmm squarespace i need an iphone please amp trackle i could also use your help please help my wife will not let me buy one
1	i dropped my favorite travel mug and it cracked
1	does not look good for the cavs
1	morning good im bloody knackered work is not for me today helppp xxx
-1	got highly bored today scanning 24 pages for daddy had to do it
1	aaaaahhhh finally done next stop zippy s
-1	im sorry cavs but its gonna be lakers vs magic give up now
-1	doing nothing in math so i m listening to my ipod and trying to find a game to play on my iphone very unsuccessful so far
-1	has the worst sinus headache
1	it s good to see you here as well on our facebook thanks for being a fan
-1	sorry tell them mea culpa from me and that i really am sorry
-1	i want to listen to taylor swift s songs so that i can forget my problems but our computer is too slow
1	hey guys what happened to your youtube account it says it s suspended
-1	only bad thing is that i woke up with the worst hayfever that i think exists
1	sounds great can not wait for e3 and the wwdc new iphone and psp go possible new xbox wishful thinking
-1	actually the whole site has finally been taken over by those damn russians
1	lunch date with to go to leathenhall market s cheese shop was really nice
1	nightmare the worst thing about following you is all the great locations you mention and i m just stuck here in sunny london
-1	someones alarm clock or a phone woke me up at 3am still got my headache from yesterday night
1	just built a shelf for my xbox
-1	going to starbucks to study i hate finals week
1	good morning my ladys and jon laugh out loud
1	come to england and play an eco friendly gig would love that
1	you re description of this sat morning was perfection thanks seattle is following suite
1	i m watching your videos in youtube you are so funny
1	byebye lebron maybe next year
1	jogging is not really that cool especially if you ve got a fever
-1	i can not set my feet on the ground the missing eyelid people might get me
-1	a killer headache put me to sleep earlier and now i am up
1	why do my show up facebook also why has my evernote crashed
-1	that sucks here in brazil is unusually cold
1	why oh why was the red sox game rained out i was so looking forward to opening day
-1	i m sooo sad they killed off kutner on house whyyyyyyyy
1	hope kojima s teaser reveals a new metal gear solid just hope it s not for psp or i ll have to buy one
1	hello twitters sorry i ve been mia sitting the airport in rome getting ready to leave for london i m so going to miss it here
-1	sad news for the abc action news family gary papa passed away today from cancer he ll be missed
-1	is talking crap to me cause the lakers won thats not even fair they cheated laugh out loud
-1	my iphone is dead not johnson
-1	well the pc in my living room suffered a fatal partion lost all my itunes library is gone and some docs with pics
1	lost all my facebook data yesterday need to start rebuilding today
-1	man now i feel so sorry for the nice guy full of prostate cancer
1	i m so sorry to hear that it s always sad when we lose those close to us as we loved them
-1	i was hoping my starbucks would keep me awake to study last night but starbucks failed me and i fell asleep time to cram
1	not an option
-1	has a major headache beer
1	there was a guy who was coming to orange from sydney stopped in penrith andd got hit by a fucking car
1	i can not the blackberry is a work perk so if i move to an iphone they will not pay for my bills
1	miss home made starbucks coffee wanna go homee
-1	sad the jonas brothers youtube account suspended 8
1	i m soooo hungry and all i see is mcdonalds i guess i ll be having a two cheeseburger meal for lunch
1	on youtube trying to find some good videos to see
-1	on my way to shoot an interview with a nasa astronaut xha1 no letus no hd bah
-1	crap i just broke my 35 headphones from my ipod i need to buy a new one but i can not spend that money right now
1	apple now charging to re download apps on the iphone via this makes a sence to me anyway
1	i was watching pride and prejudice one of the best movies ever i love this movie and the book too
1	nice song by taylor swift
1	laugh my ass off thanks lee xd would you   like to join in our craziness as well lolol roll on the floor laughing come amp join we do not bite not hard anyway
1	quot you dream in black and white i dream in vivid lights quot
1	happy birthday sydney elizabeth mitchin
1	love how my sister thinks she s miley cyrus or taylor swift
1	can not wait 2 hear it
-1	atleast you are not the only 1 up watch the lakers kick ass again
1	shopping at paperdoll and chilling with
1	i love you   guys are  the best
1	spent the evening outside in the beautiful warm weather finally feels like spring
1	in sunny sunderland for a wedding out tonight england match tomorrow and wedding itself sunday wedding in haunted house
1	what a beautiful day for a birthday happy be  day chris
1	cavs watch party at the q tonight again
1	lurkers now that was interesting
1	the boy needs to get his ass back to new england where he s properly appreciated
1	yes laugh out loud when you live in canada anne part of your childhood i grew up with all the books and tv series
1	oh man i just got an idea while filming in the car i need to talk to my fellow youtuber about this
1	its okay ive done it once did not but wooo stayed up longer then expected laugh out loud
1	i was basically just saying that kobe s competition will be lebron eventually i m not anti kobe i m just pro lebron
1	the gym is an awesome place work it out
1	i are welcome always brazil is your house now
1	heyy sweets i started reading your fanfic it s awesome so far ignre what i wrote on youtube laugh out loud any tips on writing
1	does not want to sleep just won a free ipod case woot wwdc contest by the way there is a new girl at work very nice
-1	wow the cavs are sleeping i hate these blowout games
1	ive lost my ipod it seems to have just disappeared i guess jb wont be singing me to sleep tonight then
1	i m still waiting for the oprah touch
1	i enjoyed shopping with my mam i really can not wait till london lt 3
1	i feeling much better about the lakers situation now thank you for asking
1	by the way husband watched obama amp wanda sykes after i signed off last night he agreed with you guys that limbaugh got what he deserves
1	only one of the best sappy love stories ever
1	woo cavs happy mother s day
1	i love my new tiny cute little ipod thank you xoxoxox
1	jasmine tea new ipod girls next door anchorman dinner in the oven clean teeth puppy asleep next to me the weekend oh so good
1	using my new app p twit for psp and i love it snitter and p twit are the best go and try it yourself
1	good morning jonathan its 1 51am in sydney having midnight snacks stupid time difference you   couldve joined me haha kisses
1	hayy big fan love your music and your show
1	n i thought i was addicted to facebook this is proof that i like to hear myself talk
1	tweeting from my brand new sony psp just because i can
1	had a great lunch with one of my quot mums quot today it s her birthday tomorrow too so i got her a little something
1	true off to the startrekmovie world premiere soonish enjoy talking about supa fast interwebs with conroy
1	i was at your sydney concert on wednesday used my fake id to get drunk and hooked up with a hot english boy woo thanks
1	free unlimited ringtones usa only awesome 4 iphone
1	rye143gg 1 58 00 am laugh out loud you are really pretty so please do not pull a britney lt lt haha thanks shauna that made me laugh
1	good luck for lauren and the rest of the cast of tbs can not wait for something to leak
1	can not wait to see you in 4 sleeps and 3 days
1	going to take a week long trip to seattle by myself soon
1	on the way to vegas
1	great weekend w family amp friends pump was great w the psp interns now time to relax amp read a bit w coke amp chocolate
1	good nite oprah good show today
1	now i m happy
1	nah the cavs are done go magic
1	you guys should come to seattle it s a pretty big city
1	seattle is sunny at the moment need to go take advantage of it before it rains again i m outta here for a bit
1	now if i could get to san diego the same night i could celebrate it twice laugh out loud thanks
1	is currently downloading the taylor swift album laugh out loud
1	eatin nachos watchin the game all i gotta say is lebron is a beast do anybody feel me
-1	about to head to sydney drinks friends ink amity affliction getaway plan and elora danan fun times await
1	sweet it s really close to me must be very nice try posting on craig slist with images should get some fast repsponse
-1	today is national cancer survivors day congratulations today is a celebration woohoo
1	ahhhh time to feed the tribe laugh out loud chicken casserole with veg yummo
-1	lakers and orlando on nba finals woohoo sorry guys but your nuggets amp cavs did not make it go lakers it s time to get that ring
1	you are my own personal jeepers
1	hi great to see your tweet follow thanks how s the weekends for you
1	for sure except the new moon bit imagine live in australia omj
1	when are you coming to ireland i d love to see you in ireland and yay for starbucks
-1	going to see quot drag me to hell quot with sydney later tonight
1	love that the obamas are bringing back date night men take note
1	just watched oprah and learned all about quot tweeting quot
1	breakfast menu runs 24 7 in vegas i remember having breakfast at 1pm after a big night
1	diddy has courtside seats at the game he will see up close and personal the whupping magic is going to put on the lakers
1	obama special on nbc whooo hooray brian williams
1	its amazing how a starbucks caramel frappucino can relieve stress itz seriously an exordianry drink am feelin much the better now
1	ahh i ve got the same ipode which song so you listen love ya
1	lebron have you seen my 3 championship rings laugh out loud
1	hey yay tweet tweet hah oh n if i want to follow oprah i can she asked me too
1	i could make it perfect for you come to starbucks in england
1	it s all over and england are the winners with 4 goals to 0 roll on wednesday when i can actually watch on terrestrial tv
1	here s to hoping you come home with a las vegas bailout
1	morning everyone what a beautiful day yay
1	hacked my psp with chickhen now it s running 5 00 m33
1	we should go to the grocery store and buy a large box of them that d make my life complete haha myana lt 3
1	yesterday quot sonny with a chance quot came to brazil i loved it you re amazing lt 33 please reply
1	thanks stu will do
1	ha i ll get it back to you as soon as possible
1	hey mark so glad to see you guys all back together seen youse when you played newcastle arena england great show
1	thank gosh for whom ever invented nasal wash
1	i have the biggest headache from playing golf all day
-1	my friend bryce he has cancer amp his arms amp legs are  curling up he can not walk amp marisa jus told me he s not any better
1	i m looking for a job as a english spanish translator in england spain or america but i don t know where to start looking
-1	has just got home with a headache and a lot of worries
-1	my head hurts i had a fever last night
1	facebook com isint letting me change my profile picture
-1	i am so pissed off that game last night damn it lebron
1	south america will miss you and brazil is already missing
-1	your moy is so sick on her bday high fever i think i might take her to the er
-1	highly upset that i missed buck in other news i also have a headache boo
1	why mr obama it was not nice killing a harmless fly you really should be above such thing
-1	i wanna see michael jackson live too bad i do not have enough money to go to england
1	leaving vegas can not wait to come back
-1	damn cavs won ready for the lakers tomorrow
1	back to standard old rainy england
1	oh my gosh that made me emotional haha I do not know why i do not want to get old
-1	just woke up and have a mean headache
-1	i m sad because mentioned london oh how i miss it
-1	fly with me jonas brothers sick 101 5 fever
-1	has a headache
1	is not digging xbox live being down
1	gotta repeat whole art folio cuz old one with a whole terms work got wet
-1	i wish i could censor out all iphone chatter at the moment it just makes me sad that i do not have one nor can i afford one right now
-1	yeah i know it was horrible ugh saddening
-1	my internect is not working fine how do i tweet to win squarespace iphone
-1	i swear no matter how long i ve been getting up at 5am it never gets any easier man my eyes hurts wah
-1	20 mins from home and i owe john 3 shots cause the cavs lost
-1	ok i m sick and spent an hour sitting in the shower cause i was too sick to stand and held back the puke like a champ bed now
-1	sad to see the kobe lebron puppets go
-1	i thought i had a fly on my arm and was ready to go all obama on the sucker but then realised it did not have wings twas a spider urgh
-1	is nervous hubby is off to the cancer clinic this morning
-1	i am very sad xbox live is off line for a day no cod today
-1	almost freaking out cause of this damn headache
-1	oh my god im freaking out that i will have skin cancer now
1	okay all alone again here at mcdonalds and hearing all types of creepy noises
1	laugh out loud i can not dm you about the tix if you re not following me silly twitter
-1	i had a horrible nightmare last night which affected my sleep now i m really tired
1	i like a girl who has style too cocktail dress amp heels friday night to cute jeans tank for a day in the park saturday
1	but all says not in stock
-1	just deleted all my bastard songs off my ipod
1	cookin dinner for the family and luvin it sendin love to my hubbie tw luvladyt tenise nasa
1	my wife took my last 20 no mcdonalds breakfast for me today
1	i thought today was gonna be a good one but disaster has struck i ve dropped my psp and cracked the screen gutted
-1	with the way this damn game is going we just might see lebron in a knicks jersey next year
-1	i m sad facebook will not just let me have kate southern must come up with new name
1	ohhhhh why why those codes are given when i am at the office i say it again i need a psp to use remote play
1	not yet unfortunately another few weeks i ve been told how are you i ve been a little bit busy with my latest project
-1	you ve made me want a starbucks frappuccino that s just cruel
-1	oh sorry to hear that cancer is a nasty thing sounds like it s going to be a difficult few weeks for you
1	oh my god where s the trailer i can not find it on youtube
-1	me too after a late night as well yep i suffer from hayfever
1	wishs xbox live whould work
-1	home from franklin street i almost jumped over a fire someone kicked it before i could jenny lost her shoe
-1	ehhh do not weather s gonna take a turn for the ugly tomorrow
-1	you can call me a hater but the cavs suck
-1	wow that s sad
1	oh my god its jst teusday
1	hungover headache today got paid today more drinking tonite on the side i lost 2 more pounds on the diet hope today s quiet work
1	tooom come back to brazil
1	yep companies are starting to catch on how popular the iphone is and the prices are going up and up
-1	i hate hayfever
1	type their names love whats going on with you   and seattle what the eff they are making pot a bigger issue than it is
1	mhm not having a good day blah blah blah
-1	i just can not spell today i totally suck
1	im not ican not afford it
-1	headache i still wait my dvd i need mcfly
1	and somehow i still end up in this place
-1	o i wish the frogs were not becoming extinct
-1	i do not like england at all it s boring crap and my accent sucks majorly
-1	woke up with headache going to sleep with headache
1	thanks link will not work on my 3yr old very much not an iphone phone though sadly rationing last 20 pages of novel
-1	i want my mom to come home so she can get mcdonalds for me i am starving
