Overall	Text
1	just a random day in belgrade playing with little ones happy missed them a lot my dog toy poodle pierre and sister s dog leo
1	rt dis gurl said she got pregnant to get attention smh thingsbasicbitchesdo
1	rt without a spotlight you speak your mind and by golly you get results not for fame or the big i am purely for another human you see in
-1	this weather is shitty it is so effing slow at work and i am beyond bored pretty much bored to tears i should probably just do homework
-1	oneofmyfollowers jst made me hungry wen dey t0ld me wat dey c00ked
1	everyone seriously needs to get rebirth the mans a genius
1	tweeple n specialteams mates hope you ll stop by and check out the ning i created for all of us
-1	you ll be seeing this soon enough too and agreeing rt craziness
1	rt attention paris i have a party at club vip on thursday let s go spread the word last cont
1	what up bruh bruh yo i m bout to order them ray ban s twitpic ya jawns for me i m not sure if mines is the right ones
1	rt thanks to peru china korea argentina usa and brasil for help our people the help is comming
1	my beard trimmer is not charging due probably to a difference in voltage i m going to look like karl marx
1	oh my cherry bomb by dakota kristen amazing oh man this movie is gonna rock
1	farah s tees maar khan to release on december 24th 2010 news this christmas audiences are in for a treat with f
1	okays im gonna do my makeup and get dressed now no one talks to me
1	rt your heart and my heart are very very old friends hafiz
1	launched our tracker so join us for free leech oh seed too h ttp braziltorrents com register php zj
1	fafsa saved us 5550 00 this time around
1	oh my god using this my website got 12k views today national grammar day jonasbrothersare itsnotcool
1	laugh out loud its cooliooo i get off today if you   wanna come by before kid pick up time lmaoo or you   know they re more than welcome too laugh out loud
1	the judges on idol are making me not want to watch the show
1	i have not seen him yet today i was hoping for a smile
1	after looking at the picture with the article i understand why someone would buy an island
-1	grrrrrrraaaaaahhhhh godd maya why wont you work for me sad i really need to see if i can get a tutor to help me learn this stuff sad
1	it was really coool kiss  i told jack about it and he started pissing himself i looovvveee yooouu sooooo mucchhh
1	oh em geee why do i have to be a bean head looser
1	you need to bathe dude
1	just took what kind of animal are you in bed and got a teddybear try it
1	rt five minutes to go winner will be randomly selected and announced at 12 01pm est nbs
1	rt i like to play the patric stump video on lockerz com
1	i just took which twilight new moon character are you and got jacob try it
1	if you do it i would definitely watch it
1	ain t asking nobody for nothing
1	sorry to hear it have made extra noise for you good luck
1	i might have one f too because my professor gives us nothing but tests no homework what you   got an f in
-1	alright ima hit yall up tomarro after this nigga do somethin on my whip
1	but by time i load up my computer it will be 9 and you ll be gone surprised
1	i just got up to 28 044 in doodlejump beat that
1	awww can i see nobody deserves to be put down
1	i am pro union let s quiz pub emp union mems see what they know about labor movement raised by local pres business agent
1	laugh out loud h i triple kiss  i wonder what you   thought i said durin the verse
1	goodmorning the swagg rises from his slumber last day last class lets get it poppin nyc by the end of the night loveit
1	represented a client at a green card interview in garden city long island on tuesday we were in and out and approved in under one hour
1	hahahahahaha roll on the floor laughing okok cool then imma sleep too soo late nighty night
1	laugh out loud the 10ers are dancing to oh again happy
1	really looking forward to oakland events for the phoenix flies oh my god you have just got to see this
-1	brent and brad in hot flip flop fuck action
-1	i spilled milk all up in my phone
1	ibelieve in you and me everything will be alright
1	looking forward to seeing too of course
1	welcoming joe sinclair social media svengali author of wkw and marketing director into the guided team
-1	so tired first week back to work and i ve had to start before 8am the last 4 days big sleep planned for tomorrow
1	i want to read princess for hire by lindsey leavitt
-1	wsj unemployed not at the office so not spreading flu means quiet flu season ergo everyone should work from home
1	why are 3rd level colleges semi finals played one day and then they must play the final straight away the next day
1	yes it did just found out about it yesterday afternoon any ideas what to do
1	playing with my lil sister sometimes it s funny forget all happy
1	photo readmypockyface waaa waaannnttt
1	rt i was abt to ask you   if you   were ok laugh out loud laugh out loud yeah i m good
1	rt make loads of money
-1	can we trust our own heart absolutely our heart is the most sacred place it s where truth lies and where god dwells
1	then get one my dear
1	you   should not be everyone loves you  
1	i drove a whole lot today only 3 more weeks and i take the test
1	rt we are now at the new location 1804 newport blvd is poppin off come by and check us
1	suge said if they had let me finish my set i wouldve had them shootin laugh my ass off
1	fudge made with vegan condensed soya milk by my friend alice happy via
1	laugh my ass off how you   gon get to my house
1	follow me
-1	jimzus tis too early u2 rt cos you   drank too much camel piss as a kid rt cont
1	the wind is howwwwllllin awoooooo
1	hey you there have you met my friend cuz you should and by meet i mean follow wink
1	and break you are record and live like a king
1	rt rt lady gaga sh watch how i poke her face nowplaying trunt up by t breezy
-1	it s so hot this el nino is becoming more and more intolerable
-1	have just re pierced own nose and had mini pity party in the bath with jelly beans slightly more spontaneous than give self credit for
1	oh and also saturday or shall i say black saturday and will be back in ester sunday haha
-1	frustrated try this incredible way to earn real money in 24 hours check this out now this could be the answer 4 you  
-1	q youh shouldn t bcuxz youh kan die a like i said i only do once in a while but i m done w
1	cant wait to watch remember me haha
1	rt in staying home tonight who s got a blackberry keep me entertained and bbm me bbm me hoe wink 312bb5ee
1	where in australia are you performing ox
1	congratulations on the 26 lb weight loss keep it off
1	listening to the new webcomics weekly maybe it s the hour or the fact that i listened to cc2c but i keep hearing my own voice in there
1	jst left us berley on my way back at the keyboard home
1	rt one thing that s forever is a soulmate
1	have to watch the oscars online tonight due to those be  at sky putting it on a pay channel
1	send some my way please
-1	rt what did i tell you fools
1	hahah what is she doing here
1	okay im gewd got a random axx text from t n he made my day
1	i totally gonna love the new season of sonny with a chance so random laugh out loud
1	hoping there is space on the bellbowrie under 15s hockey team
1	that s why you are one of my heros laugh out loud
1	don t miss 250 in free outback steakhouse gift cards usa offer
1	rt wooyyy tell all i m in badmood
1	finally cape town gets rain after days of heat
1	we love lil twist because that nigga rap
1	this weather reminds me of thanks giving i think imma have boston market tonight or does someone want to cook me that food ha
1	rt one week till hugo nomination deadline details here via
-1	ah yes the screaming baby 20 says next to me on this long flight
1	duck and cover everything will be  ok
-1	cards missing out my deck
1	photo whoop whoop
1	see now get outta my neck o the woods
1	nothing is as hard to do gracefully as getting down off your high horse
1	i am the dj tonight rt i hope will appear and kick the dj off tonight
1	rt if you are not good at loving yourself you will have a difficult time loving anyone
1	maybe you   can follow me just press my follow button d
-1	for my mom who beat breast cancer 8 years ago i love you
1	off to make the q a
-1	rt rt nationals staff 50 runs 67 hits 12 82 era 15 pitchers with 9 00 era march 6 is too soon to worry but good god
1	working on a new game
1	laugh out loud i am loving it all
1	rt find something upright to pull up on
1	phew we can all relax now according to this first gameplay footage from prince of persia the forgotten sands
1	if it snows tomorrow i m staying in bed screw that
-1	hahaahaha our cake looks like one big vomit pile and your little pieces of hair on it
1	it looks like i wrote a whole freaking essay for a simple english assignment
-1	rt ha rt mickey rourke is at home yelling i made the exact same movie a year ago you assholes oscars
1	i can not believe i somehow managed to ever draw things i was proud of on these things
1	just wondering i can not believe hes on here i like him when he was on ss
1	oscarshighlights gabourey to gerard butler i d hit that
1	rt listen out to some new tunes this week we added darude black eyed peas charice
-1	you are so right very sad they forgot her
1	i uploaded a youtube video my second youtube update ahhhhhhhhhhhhhhhh
1	aiqhtt dnt get carried way lil pickney
1	training update michele and dani walked 3 5 miles on sunday
-1	exactly she need grew up you   know what he told me that she one day went to his house right and she was mad at me
1	ifbiggiewashere who would you wanna see him collab with gangsta for life me say
1	sent me to the camp i overcame all da courses now i m geared up polos with blue horses
1	aw congrats
1	jessechat hi jesse is it easy to walk for example in the park i think it s hard when everybody know you and watch each you step
-1	i love yous so much please follow me sad
1	converting at 1 in 14 hops 1 37 epc to affiliates must see
1	i do not see myself going super far in dance or the fashion industry people tell me i eat too much and i m not giving up food
1	i love the countryside and its disappearing fast our indigenous animals and creatures have lost their natural habitats because of man
1	just loved the morning benders excuses on
1	funny worth watching japanese guys can be funny
1	tonkatsu with illahe viognier yum
1	following you via looking forward to your tweets
1	and all plugs and ports are on the sides none at the back why why why laptop designers why maketh no sense to me
1	rt i just got my first official speeding ticket go me 5 years ive had a clean record not anymore folks
-1	the surprising thing about young fools is how many survive to
-1	bored well you can always visit the blog murmurings of at
1	minnor one s first day in my pre but i ragged many in my pre in my degree happy
